ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2025,Digital Realty Trust,Teraco Data Envir…,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,Expansion
2,Nov 2025,Digital Realty Trust,Teraco Data Envir…,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $202.30m,30,Expansion
3,Nov 2025,DXC Technology,DXC Technology,United States,South Africa,Software & IT services,Custom computer pr…,Business Services,* $4.00m,50,Expansion
4,Nov 2025,Exness,Exness,Cyprus,South Africa,Financial services,Corporate & investm…,Headquarters,* $44.20m,* 93,Expansion
5,Nov 2025,Grupo Gransolar,Grupo Gransolar,Spain,South Africa,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $22.90m,* 25,New
6,Nov 2025,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
7,Nov 2025,Ivanhoe Mines,Ivanhoe Mines,Canada,South Africa,Metals,Other metal ore mini…,Extraction,* $308.10m,* 717,Expansion
8,Nov 2025,Seacom,Seacom,Mauritius,South Africa,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,Expansion
9,Nov 2025,Veolia Environne…,Veolia Environne…,France,South Africa,Business services,Environmental consu…,Headquarters,* $10.50m,* 995,Expansion
10,Nov 2025,Walmart,Walmart,United States,South Africa,Food and Beverages,Food & beverage ret…,Retail,* $4.40m,80,New
11,Oct 2025,Addesu,Addesu,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $0.50m,3,New
12,Oct 2025,Afarak Group (Ru…,Afarak Group (Ru…,Finland,South Africa,Minerals,Nonmetallic mineral …,Manufacturing,* $66.50m,* 171,Co-Location
13,Oct 2025,Banke Internation…,Banke Internation…,UAE,South Africa,Real estate,Real estate services,"Sales, Marketing & S…",* $15.90m,* 25,New
14,Oct 2025,Decimal Data,Decimal Data,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
15,Oct 2025,Everest Systems,Everest Systems,United States,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 47,New
