ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2018,Marriott Internatio…,Protea Hotels,United States,Uganda,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
2,Aug 2018,Shoprite,Shoprite,South Africa,Uganda,Food and Beverages,Food & beverage ret…,Retail,* $2.90m,* 107,New
3,Jul 2018,NMC Group,UAE Exchange Ce…,UAE,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Jul 2018,Raxio Group,Raxio Group,United States,Uganda,Communications,Computing infrastruc…,ICT & Internet Infras…,* $108.80m,* 100,New
5,Jun 2018,Binance,Binance,Hong Kong,Uganda,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
6,Jun 2018,Diageo,Uganda Breweries,United Kingdom,Uganda,Food and Beverages,Breweries,Manufacturing,$3.68m,* 16,Expansion
7,May 2018,Al Danube Buildin…,Danube Home,UAE,Uganda,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
8,May 2018,NMC Group,UAE Exchange Ce…,UAE,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
9,Apr 2018,Shoprite,Shoprite,South Africa,Uganda,Food and Beverages,Food & beverage ret…,Retail,* $2.90m,* 107,New
10,Apr 2018,Societe Nationale …,Geodis,France,Uganda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Feb 2018,Amoi Electronics,Amoi Electronics,China,Uganda,Communications,Communications equ…,Manufacturing,$10.00m,"5,000",New
12,Feb 2018,Bionas Agropolita…,Bionas East Africa…,Malaysia,Uganda,Renewable energy,Biomass power,Manufacturing,* $3.07bn,* 993,New
13,Feb 2018,Express Shipping …,Express Shipping …,Kenya,Uganda,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
14,Jan 2018,African Media Age…,African Media Age…,UAE,Uganda,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
15,Jan 2018,Diamond Trust Ba…,Diamond Trust Ba…,Kenya,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
