ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2025,Suhara Logistics,Suhara Logistics,UAE,Tanzania,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,New
2,Nov 2025,Utopia Pharmaceu…,Utopia Pharmaceu…,Egypt,Tanzania,Pharmaceuticals,Pharmaceutical prep…,"Logistics, Distributio…",* $2.00m,* 9,New
3,Sep 2025,Seacom,Seacom,Mauritius,Tanzania,Communications,Wired telecommunic…,ICT & Internet Infras…,* $69.70m,* 100,New
4,Aug 2025,Ambitek,Ambitek,United Kingdom,Tanzania,Business services,Employment services,Business Services,* $27.80m,* 38,New
5,Aug 2025,Ningbo Shuangne…,Coast Nickel,China,Tanzania,Metals,"Copper, nickel, lead, …",Manufacturing,* $147.40m,* 443,New
6,Jul 2025,Visa International,Visa International,United States,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Jun 2025,Aga Khan Universi…,Aga Khan Universi…,Pakistan,Tanzania,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
8,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
9,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
14,Jun 2025,CourieMate,CourieMate,Uganda,Tanzania,Transportation & Wa…,Couriers & messeng…,"Sales, Marketing & S…",* $6.30m,* 18,New
15,Jun 2025,Petredec,Petredec,Bermuda,Tanzania,"Coal, oil & gas","Natural, liquefied an…","Logistics, Distributio…",* $63.40m,* 85,New
