ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2007,Arab Swiss Engine…,ASEC Cement Hol…,Egypt,Libya,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
2,Nov 2007,Meinhardt,Meinhardt,Singapore,Libya,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 38,New
3,Nov 2007,Naftogaz Ukrainy,Naftogaz,Ukraine,Libya,"Coal, oil & gas",Oil & gas extraction,Extraction,$57.50m,* 24,New
4,Nov 2007,Oxford Business G…,Oxford Business G…,United Kingdom,Libya,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
5,Nov 2007,Paints and Chemic…,Paints and Chemic…,Egypt,Libya,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $6.20m,* 14,New
6,Oct 2007,Banque Internatio…,Banque Internatio…,Tunisia,Libya,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
7,Oct 2007,Japan Petroleum E…,Japan Petroleum E…,Japan,Libya,"Coal, oil & gas",Oil & gas extraction,Extraction,* $123.00m,* 214,Expansion
8,Sep 2007,First Gulf Bank,First Gulf Bank,UAE,Libya,Financial services,Retail banking,Business Services,$200.00m,* 465,New
9,Sep 2007,Gengroup,Gengroup,Italy,Libya,Renewable energy,Solar electric power,Electricity,$15.00m,* 4,New
10,Sep 2007,Jotun Group,Jotun Group,Norway,Libya,Chemicals,"Paints, coatings, add…",Manufacturing,$18.50m,* 23,New
11,Sep 2007,Posco Daewoo (D…,Daewoo Engineeri…,South Korea,Libya,Hotels & tourism,Accommodation,Construction,$166.00m,* 424,New
12,Sep 2007,Sintez,Sintez,Russia,Libya,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
13,Jul 2007,Christ Water Tech…,Christ Water Tech…,Switzerland,Libya,Industrial equipment,General purpose ma…,Manufacturing,* $48.20m,* 401,New
14,Jul 2007,Payahi,Tunisie Profiles Al…,Tunisia,Libya,Metals,Alumina & aluminiu…,Manufacturing,* $178.90m,* 342,New
15,May 2007,BP (British Petrole…,BP (British Petrole…,United Kingdom,Libya,"Coal, oil & gas",Oil & gas extraction,Extraction,$900.00m,* 374,New
