ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2010,Standard Chartere…,Standard Chartere…,United Kingdom,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
2,Jan 2010,Caixa Geral de De…,Caixa Geral de De…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
3,Jan 2010,Laminats de Catal…,Laminats de Catal…,Spain,Angola,Plastics,Laminated plastics pl…,Manufacturing,* $26.90m,* 107,New
4,Jan 2010,Mota Engil Group,Mota Engil Group,Portugal,Angola,Metals,Other fabricated met…,Manufacturing,$14.19m,75,New
5,Jan 2010,The Velosi Group,K2,United Kingdom,Angola,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
6,Jan 2010,UAL Shipping Line,Universal Africa Li…,Cyprus,Angola,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
7,Jan 2010,Vasco Gallega,Vasco Gallega,Spain,Angola,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
8,Jan 2010,Vasco Gallega,Vasco Gallega,Spain,Angola,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
9,Dec 2009,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
10,Dec 2009,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $4.30m,10,New
11,Dec 2009,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
12,Dec 2009,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
13,Dec 2009,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
14,Dec 2009,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
15,Dec 2009,National Hire Group,Coates Offshore,Australia,Angola,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
