ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2014,Qatar Chemical an…,Muntajat B.V.,Qatar,South Africa,Chemicals,Basic chemicals,"Sales, Marketing & S…",* $2.80m,* 13,New
2,Mar 2014,Sompo Holdings,Sompo Japan Insu…,Japan,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
3,Mar 2014,Thoresen Thai,Thoresen Shippin…,Thailand,South Africa,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 9,New
4,Mar 2014,United Aviation Se…,United Aviation Se…,UAE,South Africa,Transportation & Wa…,Air transportation,Headquarters,* $19.90m,* 106,New
5,Mar 2014,Vodafone Group,Vodacom,United Kingdom,South Africa,Communications,Wireless telecommu…,ICT & Internet Infras…,* $90.30m,* 100,New
6,Feb 2014,Atlas Copco,Atlas Copco,Sweden,South Africa,Industrial equipment,General purpose ma…,"Logistics, Distributio…",* $15.90m,* 50,New
7,Feb 2014,Banco Bic,Banco Bic,Angola,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
8,Feb 2014,Bayerische Motore…,Bayerische Motore…,Germany,South Africa,Software & IT services,Other (Software & IT…,Research & Develop…,* $14.90m,80,New
9,Feb 2014,Carlyle Group,Carlyle Group,United States,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,Expansion
10,Feb 2014,Forever 21,Forever 21,United States,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
11,Feb 2014,GRMSearch,GRMSearch,Hong Kong,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
12,Feb 2014,Hogan Lovells,Hogan Lovells,United Kingdom,South Africa,Business services,Legal services,Business Services,* $3.00m,20,New
13,Feb 2014,John Wood Group,SgurrEnergy,United Kingdom,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
14,Feb 2014,Leviton Manufactu…,Leviton Manufactu…,United States,South Africa,Electronic components,Electric lighting equi…,"Sales, Marketing & S…",* $1.80m,* 13,New
15,Feb 2014,Macfarlanes,Macfarlanes,United Kingdom,South Africa,Business services,Legal services,Business Services,* $27.80m,* 17,New
