ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2020,Norfund,Norfund,Norway,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
2,Feb 2020,Roche Group,Roche Group,Switzerland,South Africa,Biotechnology,In-Vitro diagnostic s…,Research & Develop…,* $37.40m,* 52,Expansion
3,Feb 2020,Skema,Skema,France,South Africa,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
4,Feb 2020,Toyota Motor,Toyota South Africa,Japan,South Africa,Automotive OEM,Automobiles,Manufacturing,$162.50m,* 764,Expansion
5,Feb 2020,Toyota Motor,Toyota South Africa,Japan,South Africa,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",$24.40m,* 106,Expansion
6,Feb 2020,Vorto Trading,Vorto Trading,United Kingdom,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
7,Jan 2020,AgriWebb,AgriWebb,Australia,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
8,Jan 2020,ClassPass,ClassPass,United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $0.60m,3,Expansion
9,Jan 2020,Econet Global,Africa Data Centres,Mauritius,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
10,Jan 2020,GIHOC Distilleries,GIHOC Distilleries,Ghana,South Africa,Food and Beverages,Distilleries,"Sales, Marketing & S…",* $4.50m,* 18,New
11,Jan 2020,Goldman Sachs G…,Goldman Sachs In…,United States,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
12,Jan 2020,HeadSpin,HeadSpin,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
13,Jan 2020,Ignition (Practice …,Ignition (Practice …,Australia,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
14,Jan 2020,Impala Car Rental,Impala Car Rental,Zimbabwe,South Africa,Automotive OEM,Automobiles,Retail,* $12.50m,* 37,New
15,Jan 2020,LG Corp,LG Electronics,South Korea,South Africa,Consumer electronics,Other (Consumer ele…,Headquarters,* $25.50m,* 79,New
