ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2024,Sunwoda Electronic,Sunwoda Electronic,China,Morocco,Electronic components,Batteries,Manufacturing,* $26.10m,* 746,New
2,Jun 2024,Aviseo Conseil,Aviseo Conseil,Canada,Morocco,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 43,New
3,Jun 2024,Hanjin Group,Hanjin Logistics,South Korea,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $76.60m,* 178,New
4,Jun 2024,Jumia,Jumia,Nigeria,Morocco,Consumer products,General merchandis…,"Logistics, Distributio…",* $56.60m,* 415,New
5,Jun 2024,Megger,Megger,United Kingdom,Morocco,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
6,Jun 2024,Red Sky Foods,Red Sky Foods,United Kingdom,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
7,Jun 2024,Suffa,Suffa,Portugal,Morocco,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
8,May 2024,Benteler,Benteler,Austria,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$11.86m,175,New
9,May 2024,BWA Yachting,BWA Yachting,Switzerland,Morocco,Transportation & Wa…,Support activities for…,Headquarters,* $19.90m,* 106,New
10,May 2024,CELO,CELO,Spain,Morocco,Metals,"Machine shops, turn…","Logistics, Distributio…",* $14.00m,* 28,New
11,May 2024,Driscoll''s,Driscoll's Maroc,United States,Morocco,Food and Beverages,Fruits & vegetables …,Manufacturing,$14.90m,500,New
12,May 2024,Grupo Alonso,Grupo Alonso,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
13,May 2024,Grupo Alonso,Grupo Alonso,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
14,May 2024,Hailiang Group,Hailiang Group,China,Morocco,Metals,Nonferrous metal pr…,Manufacturing,$288.00m,"* 1,156",New
15,May 2024,Hunan Zhongke El…,Shinzoom,China,Morocco,Minerals,Other non-metallic …,Manufacturing,$460.00m,"* 3,000",New
