ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2023,Serengeti Energy,Serengeti Energy,Kenya,Sierra Leone,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
2,Feb 2023,Orange (France Te…,Orange (France Te…,France,Sierra Leone,Business services,Other support services,Business Services,* $27.80m,* 38,New
3,Oct 2022,The Khana Group …,The Khana Group …,United States,Sierra Leone,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
4,Sep 2022,Gerald Metals,Marampa Mines,United States,Sierra Leone,Metals,Iron ore mining,Extraction,$150.00m,* 224,Expansion
5,May 2022,BudgIT,BudgIT,Nigeria,Sierra Leone,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
6,Jan 2022,Global Lite,Global Lite,United States,Sierra Leone,Food and Beverages,Grains & oilseed,Manufacturing,* $45.80m,* 263,New
7,Jan 2021,Miro Forestry and …,Miro Forestry and …,United Kingdom,Sierra Leone,Wood products,Forestry & logging,Manufacturing,* $56.90m,"* 2,573",Expansion
8,Nov 2019,TotalEnergies (Tot…,Total Sierra Leone,France,Sierra Leone,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
9,Apr 2019,Der Mond Group,Der Mond Oil and …,UAE,Sierra Leone,Business services,"Technical, trade & ot…",Business Services,* $27.80m,* 38,New
10,Mar 2019,Rentadress NoStr…,Rentadress NoStr…,Nigeria,Sierra Leone,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
11,Feb 2019,Orange (France Te…,Orange Sierra Leo…,France,Sierra Leone,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
12,Sep 2018,Itochu,Sierra Tropical,Japan,Sierra Leone,Food and Beverages,Crop production,Manufacturing,$40.00m,"3,000",New
13,Nov 2016,Shandong Iron & …,Shandong Iron & …,China,Sierra Leone,Metals,Steel products,Manufacturing,$700.00m,"* 3,000",New
14,Feb 2016,Air France-KLM Gr…,Air France-KLM Gr…,France,Sierra Leone,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
15,Mar 2015,New Generation P…,New Generation P…,United States,Sierra Leone,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
