ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2012,Aldwych Internati…,Aldwych Internati…,United Kingdom,Tanzania,Renewable energy,Wind electric power,Electricity,* $206.10m,* 57,New
2,Dec 2012,Clarke Group,Clarke Energy,United Kingdom,Tanzania,"Coal, oil & gas",Other electric power …,"Sales, Marketing & S…",* $7.80m,* 30,New
3,Dec 2012,Deutsche Post,DHL Express,Germany,Tanzania,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,New
4,Nov 2012,Almod Diamonds,Diamonds Interna…,United States,Tanzania,Minerals,Other non-metallic …,Manufacturing,* $24.50m,200,New
5,Nov 2012,SEKO Worldwide,SEKO Worldwide,United States,Tanzania,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
6,Nov 2012,UAP Group,UAP Group,Kenya,Tanzania,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
7,Nov 2012,Vodafone Group,Vodacom Tanzania,United Kingdom,Tanzania,Communications,Wireless telecommu…,Retail,* $6.30m,* 31,New
8,Oct 2012,Dun & Bradstreet …,Dun & Bradstreet …,United States,Tanzania,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
9,Oct 2012,Norton Rose Fulbri…,Norton Rose Fulbri…,United Kingdom,Tanzania,Business services,Legal services,Business Services,* $27.80m,* 38,New
10,Oct 2012,Resolution Insura…,Resolution Insura…,Kenya,Tanzania,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
11,Sep 2012,Calulo Investments,Sturrock Shipping,South Africa,Tanzania,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Sep 2012,Delta Air Lines,Delta Air Lines,United States,Tanzania,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Sep 2012,Lonrho,Fastjet,United Kingdom,Tanzania,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
14,Aug 2012,Aanjaneya Lifecare,Aanjaneya Lifecare,India,Tanzania,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
15,Aug 2012,Access Holding,AccessBank Tanza…,Germany,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
