ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2025,Qair,Qair,France,Morocco,Renewable energy,Wind electric power,Electricity,* $208.20m,* 57,New
2,Apr 2025,Standard Chartere…,Standard Chartere…,United Kingdom,Morocco,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Apr 2025,Startup Garage,Startup Garage,Uzbekistan,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
4,Mar 2025,Andaluza de Mieles,Andaluza de Mieles,Spain,Morocco,Food and Beverages,Other (Food & Bever…,Manufacturing,* $2.80m,15,New
5,Mar 2025,European Digital …,Equancy,France,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
6,Mar 2025,Jysk Holding,Jysk,Denmark,Morocco,Consumer products,Furniture & related p…,Retail,* $8.00m,50,New
7,Mar 2025,Renault,Renault,France,Morocco,Automotive OEM,Automobiles,Research & Develop…,* $60.40m,* 161,Co-Location
8,Mar 2025,Renault,Renault,France,Morocco,Automotive OEM,Automobiles,Headquarters,* $63.70m,* 187,New
9,Mar 2025,SeaLead,SeaLead,Singapore,Morocco,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 11,New
10,Mar 2025,Zhangjiagang Sun…,Zhangjiagang Sun…,China,Morocco,Textiles,Textile product mills,Manufacturing,* $119.71m,"* 3,500",New
11,Mar 2025,Zhangjiagang Sun…,Zhangjiagang Sun…,China,Morocco,Textiles,Textile product mills,Manufacturing,* $119.71m,"* 3,500",New
12,Feb 2025,AccessAir,AccessAir,France,Morocco,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 11,New
13,Feb 2025,Baykar Technologi…,Baykar Technologi…,Turkey,Morocco,Space & defence,Other (Space & defe…,Maintenance & Servi…,* $2.80m,* 63,New
14,Feb 2025,Fiper,Fiper,Mauritius,Morocco,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,Feb 2025,Hirschmann Auto…,Hirschmann Auto…,Austria,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$19.64m,600,New
