ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2012,Medtronic,Medtronic Africa,Ireland,South Africa,Medical devices,Electromedical and E…,Education & Training,* $3.70m,* 67,New
2,Jul 2012,Mercedes-Benz Gr…,Mercedes-Benz So…,Germany,South Africa,Automotive OEM,Automobiles,Manufacturing,* $127.70m,600,Expansion
3,Jul 2012,Mount Rock Capital,Mount Rock Capital,United Kingdom,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
4,Jul 2012,PageGroup (Micha…,PageGroup (Micha…,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
5,Jul 2012,Ricoh Company,Ricoh South Africa,Japan,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $17.90m,140,Expansion
6,Jul 2012,Rosatom,Rusatom Overseas,Russia,South Africa,"Coal, oil & gas",Nuclear electric pow…,"Sales, Marketing & S…",* $7.80m,* 30,New
7,Jul 2012,Saab AB,Saab AB,Sweden,South Africa,Space & defence,Other (Space & defe…,Education & Training,* $2.40m,* 131,New
8,Jul 2012,Serco,Serco,United Kingdom,South Africa,Business services,Business support ser…,Customer Contact C…,* $4.00m,500,New
9,Jul 2012,SGS,SGS,Switzerland,South Africa,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
10,Jul 2012,Synexus Clinical R…,Synexus Clinical R…,United Kingdom,South Africa,Pharmaceuticals,Pharmaceutical prep…,Research & Develop…,* $35.30m,* 73,New
11,Jun 2012,3W Power,AEG Power Solutio…,Luxembourg,South Africa,Electronic components,Electrical equipment,Manufacturing,* $1.50m,13,New
12,Jun 2012,Avient Corporation,Avient Corporation,United States,South Africa,Chemicals,"Paints, coatings, add…",Research & Develop…,* $14.00m,* 49,New
13,Jun 2012,Baotou Bei Ben H…,Baotou Bei Ben H…,China,South Africa,Automotive OEM,Heavy duty trucks,Manufacturing,* $125.30m,* 609,New
14,Jun 2012,Barclays Bank,ABSA,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
15,Jun 2012,BNP Paribas,BNP Paribas,France,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
