ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2022,Apex Group (Apex…,Apex Group (Apex…,Bermuda,South Africa,Financial services,Investment manage…,Business Services,* $30.40m,100,New
2,Nov 2022,Hennes & Mauritz …,Hennes & Mauritz …,Sweden,South Africa,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
3,Nov 2022,IWIS Holding,TeMa Technologies…,Italy,South Africa,Building materials,"Asphalt paving, roofi…","Logistics, Distributio…",* $18.60m,* 28,Expansion
4,Nov 2022,Nestle,Nestle South Africa,Switzerland,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,Co-Location
5,Nov 2022,Nestle,Nestle South Africa,Switzerland,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,Co-Location
6,Nov 2022,Nestle,Nestle South Africa,Switzerland,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,Co-Location
7,Nov 2022,Nestle,Nestle South Africa,Switzerland,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,Co-Location
8,Nov 2022,Nestle,Nestle South Africa,Switzerland,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,Co-Location
9,Nov 2022,Simon-Kucher & P…,Simon-Kucher & P…,Germany,South Africa,Business services,Management consult…,Business Services,* $27.80m,* 17,New
10,Nov 2022,SubjectWell,SubjectWell,United States,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,Expansion
11,Oct 2022,Alphabet Inc,Google,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
12,Oct 2022,Amazon.com,Amazon Web Serv…,United States,South Africa,Communications,Computing infrastruc…,"Sales, Marketing & S…",* $4.70m,* 62,Expansion
13,Oct 2022,Argeville,Argeville,France,South Africa,Chemicals,"Paints, coatings, add…",Research & Develop…,* $14.00m,* 49,New
14,Oct 2022,Cloud5 Communic…,Cloud5 Communic…,United States,South Africa,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 408,New
15,Oct 2022,CMS Legal,CMS Legal,Germany,South Africa,Business services,Legal services,Business Services,* $27.80m,* 17,Expansion
