ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2019,Huawei Technologi…,Huawei Technologi…,China,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
2,Apr 2019,Merit Medical Syst…,Merit Medical Syst…,United States,South Africa,Medical devices,Medical equipment &…,"Sales, Marketing & S…",* $3.10m,40,New
3,Apr 2019,Minet Lacing Tech…,Minet Lacing Tech…,France,South Africa,Metals,"Machine shops, turn…","Sales, Marketing & S…",* $1.90m,* 8,New
4,Apr 2019,Nihilent,Nihilent,India,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
5,Apr 2019,Nissan,Nissan,Japan,South Africa,Automotive OEM,Light trucks & utility …,Manufacturing,$213.10m,400,Expansion
6,Apr 2019,OMG Digital,OMG Digital,Ghana,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
7,Apr 2019,Oracle,Oracle,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
8,Apr 2019,Sanofi,Sanofi Genzyme,France,South Africa,Biotechnology,Other (Biotechnology),Research & Develop…,* $37.40m,* 52,New
9,Apr 2019,Slamstox,Slamstox,Netherlands,South Africa,Business services,Educational support …,Business Services,* $27.80m,* 17,New
10,Apr 2019,Transmashholding,Transmashholding,Russia,South Africa,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $55.90m,* 583,New
11,Apr 2019,Varian Medical Sy…,Varian Medical Sy…,United States,South Africa,Medical devices,Electromedical and E…,"Sales, Marketing & S…",* $1.90m,* 18,New
12,Mar 2019,Amazon.com,Amazon Web Serv…,United States,South Africa,Communications,Computing infrastruc…,"Sales, Marketing & S…",* $4.70m,* 62,New
13,Mar 2019,Cummins,Cummins,United States,South Africa,Engines & turbines,Engines & Turbines,Headquarters,$24.20m,* 148,Expansion
14,Mar 2019,DataManagement …,DataManagement …,Netherlands,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
15,Mar 2019,Firmenich,Firmenich,Switzerland,South Africa,Chemicals,"Paints, coatings, add…",Manufacturing,* $27.70m,* 455,New
