ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2014,Machine Point Con…,Machine Point Con…,Spain,South Africa,Industrial equipment,Plastics & rubber ind…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Jan 2014,biNu,biNu,Australia,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $1.60m,8,New
3,Jan 2014,BTG Pactual,BTG Pactual,Brazil,South Africa,Financial services,Corporate & investm…,Business Services,* $0.90m,3,New
4,Jan 2014,Citco Group,Citco Group,Cayman Islands,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
5,Jan 2014,Grupo Acek (Gest…,Grupo Acek (Gest…,Spain,South Africa,Metals,Steel products,Manufacturing,$29.78m,200,New
6,Jan 2014,International Busi…,International Busi…,United States,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 47,New
7,Jan 2014,JA Solar,JA Solar,China,South Africa,Electronic components,All other electrical e…,Manufacturing,* $22.70m,200,New
8,Jan 2014,Novotech,Novotech,Australia,South Africa,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
9,Jan 2014,Rayal Porcelain Ro…,Rayal Porcelain Ro…,China,South Africa,Building materials,Cement & concrete p…,Manufacturing,* $367.30m,900,Expansion
10,Jan 2014,ReneSola,ReneSola,China,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
11,Jan 2014,SABMiller,SAB Maltings,United Kingdom,South Africa,Food and Beverages,Grains & oilseed,Manufacturing,$65.22m,* 63,Expansion
12,Jan 2014,U-Start,U-Start,Italy,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
13,Dec 2013,Banco Nacional D…,Banco Nacional D…,Brazil,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
14,Dec 2013,BT Group (British …,BT Group (British …,United Kingdom,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $90.30m,* 100,New
15,Dec 2013,BT Group (British …,BT Group (British …,United Kingdom,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $90.30m,* 100,New
