ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2008,DOW Managemen…,Avoxi Communica…,United States,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $90.30m,* 100,New
2,Jun 2008,DOW Managemen…,Avoxi Communica…,United States,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $90.30m,* 100,New
3,Jun 2008,Guangzhou Pharm…,Guangzhou Pharm…,China,South Africa,Food and Beverages,Coffee & tea,Manufacturing,* $33.70m,* 106,New
4,Jun 2008,Icon Display Ltd,Icon Display Ltd,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
5,Jun 2008,International Busi…,International Busi…,United States,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $15.30m,* 162,New
6,Jun 2008,Kaseya,Kaseya,Switzerland,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
7,Jun 2008,Krones,Krones,Germany,South Africa,Industrial equipment,Food product machin…,"Logistics, Distributio…",* $15.90m,* 50,New
8,Jun 2008,Pearson,Pearson,United Kingdom,South Africa,Business services,"Technical, trade & ot…",Education & Training,* $14.60m,* 39,New
9,Jun 2008,Sojitz,Sojitz,Japan,South Africa,Automotive OEM,Automobiles,Retail,* $12.70m,* 33,New
10,Jun 2008,TRSB Groupe,Elonex,France,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
11,May 2008,Cimpor,Cimpor,Portugal,South Africa,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
12,May 2008,QNAP Systems,QNAP Systems,Taiwan,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
13,May 2008,Shell PLC (Royal D…,Shell PLC (Royal D…,Netherlands,South Africa,"Coal, oil & gas",Other petroleum & c…,Customer Contact C…,* $8.90m,* 149,New
14,Apr 2008,First Uranium Cor…,First Uranium Cor…,Canada,South Africa,Chemicals,Basic chemicals,Manufacturing,$124.00m,* 154,New
15,Apr 2008,Harley-Davidson,Harley-Davidson,United States,South Africa,Non-automotive tran…,"Motorcycle, bicycle, …","Sales, Marketing & S…",* $2.50m,* 8,New
