ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2023,Serengeti Energy,Serengeti Energy,Kenya,Malawi,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
2,Jan 2023,Mkango Resources,Mkango Resources,Canada,Malawi,Metals,Other metal ore mini…,Extraction,* $410.90m,* 717,New
3,Sep 2022,Electricite de Fran…,Electricite de Fran…,France,Malawi,Renewable energy,Hydroelectric power,Electricity,* $206.10m,* 57,New
4,Aug 2022,Tata Group,TATA Africa Holdin…,India,Malawi,Industrial equipment,"Agriculture, construc…",Retail,* $1.80m,* 10,New
5,Nov 2021,Maaden (Saudi Ar…,Meridian Fertilizer …,Saudi Arabia,Malawi,Chemicals,"Pesticide, fertilisers …","Logistics, Distributio…",* $21.60m,* 26,New
6,Feb 2021,Jingsh Law Firm,Jingsh Law Firm,China,Malawi,Business services,Legal services,Business Services,* $27.80m,* 38,New
7,Oct 2020,Field Scope Intern…,Field Scope Intern…,United Kingdom,Malawi,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
8,Jun 2020,Bowmans (Bowm…,Bowmans (Bowm…,South Africa,Malawi,Business services,Legal services,Business Services,* $27.80m,* 38,New
9,Nov 2019,Holcim Group (Laf…,14Trees,Switzerland,Malawi,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
10,Oct 2019,TotalEnergies (Tot…,Total Malawi,France,Malawi,"Coal, oil & gas",Other petroleum & c…,Headquarters,* $37.90m,* 140,Expansion
11,Jul 2019,Associated British …,Illovo Sugar (Mala…,United Kingdom,Malawi,Food and Beverages,Sugar & confectionar…,Manufacturing,* $45.80m,* 263,Expansion
12,Jan 2019,Holcim Group (Laf…,14Trees,Switzerland,Malawi,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
13,Mar 2018,Carrick Wealth,Carrick Wealth,South Africa,Malawi,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
14,Jan 2018,Anhui Foreign Eco…,Anhui Foreign Eco…,China,Malawi,Real estate,Commercial & institu…,Construction,* $37.50m,* 56,New
15,Jan 2018,Anhui Foreign Eco…,Anhui Foreign Eco…,China,Malawi,Real estate,Commercial & institu…,Construction,* $37.50m,* 56,New
