ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2025,Hisense,Hisense,China,South Africa,Consumer electronics,Household appliances,Retail,* $9.20m,* 78,New
2,Oct 2025,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
3,Oct 2025,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
4,Oct 2025,Motjuan,Motjuan,UAE,South Africa,Metals,Other metal ore mini…,"Sales, Marketing & S…",* $1.90m,* 8,New
5,Oct 2025,ProspectBase,ProspectBase,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
6,Oct 2025,Saros Consulting,Saros Consulting,Ireland,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
7,Oct 2025,SMA Solar Technol…,SMA Altenso,Germany,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
8,Oct 2025,Tharisa,Tharisa,Cyprus,South Africa,Metals,Other metal ore mini…,Extraction,$547.00m,* 816,Expansion
9,Oct 2025,Vodafone Group,Vodacom,United Kingdom,South Africa,Communications,Wireless telecommu…,ICT & Internet Infras…,$38.26m,* 6,Expansion
10,Oct 2025,Zusi,Zusi,United Kingdom,South Africa,Communications,Other telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
11,Sep 2025,AESG,AESG,UAE,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
12,Sep 2025,Cassava Technolo…,Cassava Technolo…,United Kingdom,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $144.00m,* 21,New
13,Sep 2025,D3 Energy,D3 Energy,Australia,South Africa,"Coal, oil & gas","Natural, liquefied an…",Extraction,* $95.30m,* 230,New
14,Sep 2025,Finestar Jewellery…,Finestar Jewellery…,India,South Africa,Consumer products,Jewellery & silverware,Manufacturing,$17.23m,44,New
15,Sep 2025,Howden Group Ho…,Howden Group Ho…,United Kingdom,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
