ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2011,Somany Ceramics,Somany Ceramics,India,South Africa,Ceramics & glass,Clay product & refra…,Retail,* $11.60m,* 148,New
2,Feb 2011,Aergo Capital,Aergo Capital,Ireland,South Africa,Aerospace,Aircraft,"Sales, Marketing & S…",* $5.80m,* 18,New
3,Feb 2011,Agrana,Agrana,Austria,South Africa,Food and Beverages,Fruits & vegetables …,Manufacturing,$6.76m,* 44,New
4,Feb 2011,Bienes Turgon,Katcon Global,Mexico,South Africa,Automotive compon…,Motor vehicle gasolin…,Manufacturing,* $12.80m,* 160,Expansion
5,Feb 2011,Choppies,Choppies,Botswana,South Africa,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
6,Feb 2011,Coal of Africa (Co…,Coal of Africa (Co…,Australia,South Africa,"Coal, oil & gas",Coal mining,Extraction,* $95.30m,* 230,New
7,Feb 2011,Effective Measure,Effective Measure,Australia,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
8,Feb 2011,Esco Corporation,Esco Corporation,United States,South Africa,Industrial equipment,All other industrial m…,"Sales, Marketing & S…",* $2.90m,* 17,New
9,Feb 2011,Hempel Group,Hempel Group,Denmark,South Africa,Chemicals,"Paints, coatings, add…","Logistics, Distributio…",* $13.20m,* 28,New
10,Feb 2011,Huawei Symantec…,Huawei Symantec…,China,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
11,Feb 2011,IronForex,IronForex,Cyprus,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
12,Feb 2011,Jupiter Mines,Jupiter Mines,Australia,South Africa,Minerals,Nonmetallic mineral …,Extraction,$200.00m,* 267,New
13,Feb 2011,Juwi,Juwi,Germany,South Africa,Renewable energy,Wind electric power,"Sales, Marketing & S…",* $155.50m,* 22,New
14,Feb 2011,McLarens Aviation…,McLarens Aviation…,United Kingdom,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
15,Feb 2011,National Centre fo…,National Centre fo…,France,South Africa,Business services,Other support services,Business Services,* $6.80m,* 15,Expansion
