ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2019,Heetch,Heetch,France,Algeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
2,Jul 2019,Petrofac,Petrofac,United Kingdom,Algeria,"Coal, oil & gas",Support activities for…,Education & Training,* $22.20m,* 131,New
3,May 2019,Maire Tecnimont,Maire Tecnimont,Italy,Algeria,Business services,"Architectural, engine…",Business Services,* $27.80m,* 38,New
4,May 2019,Radisson Hospitali…,Radisson Blu (Rad…,Belgium,Algeria,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
5,Apr 2019,American Internat…,AIRadio Net Spain,United States,Algeria,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
6,Apr 2019,Applus+,Applus+,Spain,Algeria,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
7,Mar 2019,Leonardo (Finmec…,Leonardo (Finmec…,Italy,Algeria,Aerospace,Aircraft,Manufacturing,* $15.10m,* 217,New
8,Feb 2019,Al Salam Bank,Al Salam Bank Alg…,Bahrain,Algeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
9,Feb 2019,Galdi,Galdi,Italy,Algeria,Industrial equipment,General purpose ma…,Maintenance & Servi…,* $7.80m,* 34,New
10,Feb 2019,Nissan,Nissan,Japan,Algeria,Automotive OEM,Automobiles,Manufacturing,* $304.90m,"1,800",New
11,Dec 2018,Beijing Automotiv…,BAIC International,China,Algeria,Automotive OEM,Automobiles,Manufacturing,* $122.00m,"* 1,625",New
12,Dec 2018,Hyundai Motor,Hyundai Motor,South Korea,Algeria,Automotive OEM,Heavy duty trucks,Manufacturing,* $122.00m,"* 1,625",New
13,Dec 2018,Nissan,Nissan,Japan,Algeria,Automotive OEM,Automobiles,Manufacturing,$100.00m,* 590,New
14,Dec 2018,Unilever,Unilever,United Kingdom,Algeria,Consumer products,"Cosmetics, perfume,…",Manufacturing,$11.33m,* 250,New
15,Nov 2018,CITIC Group,CITIC Group,Hong Kong,Algeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,$6.00bn,"3,000",New
