ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2017,Anglo American,Anglo American Pl…,United Kingdom,South Africa,Metals,Steel products,Manufacturing,* $5.70m,76,New
2,Oct 2017,BASF,BASF Construction…,Germany,South Africa,Chemicals,"Paints, coatings, add…","Logistics, Distributio…",* $21.60m,* 26,New
3,Oct 2017,Bayerische Motore…,BMW South Africa,Germany,South Africa,Automotive OEM,Automobiles,Manufacturing,$13.20m,* 62,Expansion
4,Oct 2017,Cummins,Cummins,United States,South Africa,Engines & turbines,Engines & Turbines,Manufacturing,* $55.90m,* 215,Expansion
5,Oct 2017,Embraer (Embraer…,Embraer (Embraer…,Brazil,South Africa,Aerospace,Aircraft,Education & Training,* $31.80m,* 91,New
6,Oct 2017,LifeSearch,LifeSearch,United Kingdom,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $1.30m,8,New
7,Oct 2017,Marco,Marco,United Kingdom,South Africa,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
8,Oct 2017,PricewaterhouseC…,PricewaterhouseC…,United Kingdom,South Africa,Business services,"Accounting, tax prep…",Headquarters,$126.72m,"* 1,510",Expansion
9,Oct 2017,Truecaller,Truecaller,Sweden,South Africa,Software & IT services,Internet publishing …,Headquarters,* $12.20m,* 73,New
10,Sep 2017,Sick,Sick,Germany,South Africa,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,Expansion
11,Sep 2017,Unilever,Unilever,United Kingdom,South Africa,Consumer products,"Cosmetics, perfume,…","Sales, Marketing & S…",* $3.20m,* 37,New
12,Sep 2017,Vodafone Group,Vodacom,United Kingdom,South Africa,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $1.20m,6,New
13,Sep 2017,WSP Global (Geni…,WSP Group,Canada,South Africa,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 17,Expansion
14,Aug 2017,Asseco Poland,Sapiens Internatio…,Poland,South Africa,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,New
15,Aug 2017,Berry Appleman & …,Berry Appleman & …,United States,South Africa,Business services,Legal services,Business Services,* $27.80m,* 17,New
