ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2025,Delta Technology …,Delta Technology …,United States,Tanzania,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
2,Mar 2025,Djibouti Data Cent…,Wingu.africa,Djibouti,Tanzania,Communications,Computing infrastruc…,ICT & Internet Infras…,$50.00m,* 7,Expansion
3,Mar 2025,Paratus Africa Gro…,Paratus Africa Gro…,Namibia,Tanzania,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
4,Mar 2025,Schneider Electric,Schneider Electric,France,Tanzania,Electronic components,All other electrical e…,Manufacturing,* $31.20m,* 326,New
5,Feb 2025,CF Banque,CF Banque,United Kingdom,Tanzania,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
6,Feb 2025,Scan Global Logist…,Scan Global Logist…,Denmark,Tanzania,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
7,Jan 2025,Deutsche Bahn,DB Schenker,Germany,Tanzania,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
8,Dec 2024,Bharti Airtel,Airtel Tanzania,India,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
9,Nov 2024,Maxbit,Maxbit,United States,Tanzania,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
10,Oct 2024,Blueberry Travel,Blueberry Travel,UAE,Tanzania,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
11,Oct 2024,Horizon IoT,Horizon IoT,Kenya,Tanzania,Electronic components,Audio & video equip…,"Sales, Marketing & S…",* $1.80m,* 13,New
12,Oct 2024,Lapaire,Lapaire,Côte d Ivoire,Tanzania,Healthcare,Offices of physicians…,Business Services,* $2.70m,* 39,New
13,Oct 2024,Samsung Group,Samsung C&T Cor…,South Korea,Tanzania,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 38,New
14,Sep 2024,BFG International,BFG International,Bahrain,Tanzania,Plastics,Artificial & synthetic …,"Sales, Marketing & S…",* $2.00m,* 9,New
15,Sep 2024,Irvine's,Irvine's,Zimbabwe,Tanzania,Food and Beverages,Animal food,Manufacturing,* $23.40m,* 100,New
