ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2023,Unox,Unox,Italy,Egypt,Industrial equipment,Food product machin…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Mar 2023,Xinxing Ductile Ir…,Xinxing Ductile Ir…,China,Egypt,Metals,Iron & steel mills & f…,Manufacturing,$2.00bn,"2,100",New
3,Mar 2023,ZIWO,ZIWO,UAE,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
4,Feb 2023,ATM Misr,ATM Misr,Saudi Arabia,Egypt,Automotive OEM,Heavy duty trucks,Manufacturing,$32.36m,* 191,New
5,Feb 2023,boopin,boopin,UAE,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
6,Feb 2023,Clyde & Co,Clyde & Co,United Kingdom,Egypt,Business services,Legal services,Business Services,* $27.80m,* 37,New
7,Feb 2023,Dubai Link Group,Dubai Link Group,UAE,Egypt,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
8,Feb 2023,Gulf Data Hub,Gulf Data Hub,UAE,Egypt,Communications,Computing infrastruc…,ICT & Internet Infras…,$2.10bn,* 311,New
9,Feb 2023,Kuwait Airways,Kuwait Airways,Kuwait,Egypt,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Feb 2023,PricewaterhouseC…,PricewaterhouseC…,United Kingdom,Egypt,Software & IT services,Other (Software & IT…,Research & Develop…,* $32.40m,* 199,New
11,Feb 2023,Roya Media Group,Roya Media Group,Jordan,Egypt,Communications,Radio & TV broadcas…,Research & Develop…,* $6.60m,* 84,New
12,Feb 2023,Siemens,Siemens Healthin…,Germany,Egypt,Medical devices,Electromedical and E…,Education & Training,* $3.70m,* 67,Expansion
13,Feb 2023,Syrve,Syrve,UAE,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
14,Jan 2023,Azadea Group,Azadea Group,Lebanon,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
15,Jan 2023,China National Ch…,Prometeon Tyre G…,China,Egypt,Rubber,Tyres,Manufacturing,$32.25m,800,Expansion
