ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2008,Kenya Commercia…,KCB Bank Uganda,Kenya,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
2,May 2008,United Bank for Af…,United Bank for Af…,Nigeria,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
3,May 2008,United Bank for Af…,United Bank for Af…,Nigeria,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,May 2008,United Bank for Af…,United Bank for Af…,Nigeria,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Feb 2008,Quintegra Solutions,Quintegra Solutio…,India,Uganda,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
6,Jan 2008,Kingdom Hotel In…,Kingdom Hotel In…,UAE,Uganda,Hotels & tourism,Accommodation,Construction,$60.00m,* 153,New
7,Jan 2008,Tullow Oil,Tullow Oil,United Kingdom,Uganda,"Coal, oil & gas",Oil & gas extraction,Extraction,$200.00m,* 83,New
8,Dec 2007,Reliance Communi…,Reliance Communi…,India,Uganda,Communications,Wired telecommunic…,ICT & Internet Infras…,$200.00m,* 138,New
9,Nov 2007,Kenya Commercia…,KCB Bank Uganda,Kenya,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
10,Oct 2007,Barclays Bank,Barclays Bank,United Kingdom,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
11,Oct 2007,Barclays Bank,Barclays Bank,United Kingdom,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,Oct 2007,Unit 4 (Unit 4 Agr…,Agresso,Netherlands,Uganda,Software & IT services,"Software publishers,…",Research & Develop…,* $15.30m,* 162,New
13,Aug 2007,Statkraft Norfund …,Sithe Global Power,Norway,Uganda,Renewable energy,Hydroelectric power,Electricity,$862.00m,* 267,New
14,Apr 2007,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Uganda,Financial services,Retail banking,Headquarters,* $45.10m,* 91,New
15,Apr 2007,Jincheng Corporat…,Jincheng Motors G…,China,Uganda,Non-automotive tran…,"Motorcycle, bicycle, …",Manufacturing,* $5.20m,40,New
