ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2025,OnePIN,OnePIN,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
2,Feb 2025,Paxton Access,Paxton Access,United Kingdom,South Africa,Electronic components,Electrical equipment,"Sales, Marketing & S…",* $1.80m,* 13,New
3,Feb 2025,Phoenix47,Phoenix47,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Customer Contact C…,* $8.50m,* 328,New
4,Feb 2025,Trans Atlantic Ge…,Trans Atlantic Ge…,UAE,South Africa,Minerals,Other non-metallic …,"Sales, Marketing & S…",* $1.30m,* 7,New
5,Feb 2025,Yamato Holdings,Yamato Transport …,Japan,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
6,Jan 2025,Amazon.com,Amazon.com,United States,South Africa,Consumer products,General merchandis…,"Sales, Marketing & S…",* $3.20m,* 37,Co-Location
7,Jan 2025,AMEA Power,AMEA Power,UAE,South Africa,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
8,Jan 2025,AMEA Power,AMEA Power,UAE,South Africa,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
9,Jan 2025,Bayer,Bayer,Germany,South Africa,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
10,Jan 2025,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
11,Jan 2025,Marine True Value…,Marine True Value…,India,South Africa,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 17,New
12,Jan 2025,Metronomia,Metronomia,Germany,South Africa,Business services,"Professional, scientifi…",Business Services,* $0.60m,4,Expansion
13,Jan 2025,Metso Corporation,Metso Corporation,Finland,South Africa,Industrial equipment,"Agriculture, construc…",Manufacturing,* $21.30m,* 60,New
14,Jan 2025,MVV Energie,Juwi Solar,Germany,South Africa,Renewable energy,Solar electric power,Electricity,* $107.00m,* 21,New
15,Jan 2025,MVV Energie,Juwi Solar,Germany,South Africa,Renewable energy,Solar electric power,Electricity,* $107.00m,* 21,New
