ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2024,Hackforth Holding,Vulkan Group,Germany,Algeria,Industrial equipment,All other industrial m…,Manufacturing,* $29.80m,* 219,New
2,Apr 2024,Baladna,Baladna,Qatar,Algeria,Food and Beverages,Dairy products,Manufacturing,* $45.80m,* 263,New
3,Oct 2023,International Wor…,International Wor…,Switzerland,Algeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
4,Oct 2023,International Wor…,International Wor…,Switzerland,Algeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
5,Aug 2023,Beyon Solutions,Insomea Compute…,Bahrain,Algeria,Software & IT services,Custom computer pr…,Business Services,* $1.10m,14,New
6,Aug 2023,Hisense,Hisense,China,Algeria,Consumer electronics,Other (Consumer ele…,"Sales, Marketing & S…",* $3.40m,* 29,New
7,Aug 2023,Power Internation…,Power Internation…,Qatar,Algeria,Chemicals,Basic chemicals,Manufacturing,* $529.30m,* 455,New
8,May 2023,International Wor…,International Wor…,Switzerland,Algeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
9,Apr 2023,International Wor…,International Wor…,Switzerland,Algeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
10,Apr 2023,Tosyali Holding,Tosyali Algerie,Turkey,Algeria,Metals,Iron & steel mills & f…,Manufacturing,$135.00m,* 924,New
11,Mar 2023,WEG,WEG,Brazil,Algeria,Electronic components,Electrical equipment,Manufacturing,* $11.40m,100,New
12,Feb 2023,Ooredoo (Qatar Te…,Ooredoo Algeria,Qatar,Algeria,Communications,Communications equ…,Retail,* $6.30m,* 31,New
13,Oct 2022,Stellantis,Stellantis,Netherlands,Algeria,Automotive OEM,Automobiles,Manufacturing,$213.30m,"2,000",New
14,Jul 2022,Turkish Medical C…,Turkish Medical C…,Turkey,Algeria,Healthcare,Outpatient care cent…,"Sales, Marketing & S…",* $0.80m,* 36,New
15,Jun 2022,Air Products and C…,Air Products and C…,United States,Algeria,Chemicals,Basic chemicals,"Sales, Marketing & S…",* $2.80m,* 13,New
