ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2014,Movenpick Group …,Movenpick Hotels …,Switzerland,Morocco,Hotels & tourism,Accommodation,Construction,* $116.60m,* 202,New
2,Mar 2014,Saudi Arabian Airli…,Saudi Arabian Airli…,Saudi Arabia,Morocco,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 11,New
3,Feb 2014,BNP Paribas,BMCI,France,Morocco,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Feb 2014,Dallah Al-Baraka …,Albaraka Banking …,Saudi Arabia,Morocco,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Feb 2014,International Busi…,International Busi…,United States,Morocco,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 181,New
6,Feb 2014,Nissin Food Holdin…,Nissin Food Holdin…,Japan,Morocco,Food and Beverages,Snack food,"Sales, Marketing & S…",* $4.50m,* 18,New
7,Feb 2014,Societe Generale (…,Societe Generale …,France,Morocco,Financial services,Corporate & investm…,Research & Develop…,* $3.30m,15,New
8,Jan 2014,American Internat…,American Internat…,United States,Morocco,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
9,Jan 2014,DPH Holdings (Del…,DPH Holdings (Del…,United States,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $26.00m,* 497,Expansion
10,Jan 2014,Nippon Kaiji Kyok…,Nippon Kaiji Kyok…,Japan,Morocco,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 43,New
11,Jan 2014,NSE Industries,NSE Industries,France,Morocco,Electronic components,All other electrical e…,Manufacturing,* $2.50m,25,New
12,Jan 2014,Schulte Group,Oldenburg-Portugi…,Germany,Morocco,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $4.20m,12,New
13,Jan 2014,YKH Holding,Cellcom,Tunisia,Morocco,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
14,Dec 2013,Eras,Eras,France,Morocco,Business services,"Architectural, engine…",Business Services,$35.87m,* 238,New
15,Dec 2013,Sumitomo Group,Sumitomo Group,Japan,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$34.54m,300,New
