ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2011,Dolce & Gabbana,Dolce & Gabbana,Italy,Morocco,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
2,Feb 2011,Ecisa,Ecisa,Spain,Morocco,Real estate,Real estate services,"Sales, Marketing & S…",* $39.40m,50,New
3,Feb 2011,Giorgio Armani,Giorgio Armani,Italy,Morocco,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
4,Feb 2011,Groupe Edifice Ca…,Groupe Edifice Ca…,France,Morocco,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
5,Feb 2011,Guess,Guess,United States,Morocco,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
6,Feb 2011,InVision Hospitality,Zinc InVision,Thailand,Morocco,Hotels & tourism,Accommodation,Construction,* $131.20m,* 219,New
7,Feb 2011,Iristel Iberica,Iristel Iberica,Spain,Morocco,Communications,Wired telecommunic…,Customer Contact C…,* $10.50m,* 657,New
8,Feb 2011,JG Ingenieros,JG Ingenieros,Spain,Morocco,Business services,"Architectural, engine…",Business Services,* $6.80m,40,New
9,Feb 2011,Kering (PPR),Yves Saint Laurent,France,Morocco,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
10,Feb 2011,Loxam,Loxam,France,Morocco,Business services,Other support services,Business Services,* $6.80m,40,New
11,Feb 2011,Simon Holding,Simon Holding,Spain,Morocco,Electronic components,Electrical equipment,Manufacturing,* $8.10m,100,Expansion
12,Feb 2011,Tabique,Tabique,Portugal,Morocco,Business services,"Professional, scientifi…",Business Services,* $6.80m,40,New
13,Feb 2011,Versace,Versace,Italy,Morocco,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
14,Jan 2011,Abu Dhabi Water …,Abu Dhabi Nation…,UAE,Morocco,"Coal, oil & gas",Other electric power …,"Sales, Marketing & S…",* $22.20m,* 54,New
15,Jan 2011,Accor,Ibis,France,Morocco,Hotels & tourism,Accommodation,Construction,* $131.20m,* 219,New
