ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2024,Oracle,Oracle,United States,Morocco,Software & IT services,"Software publishers,…",Research & Develop…,* $46.50m,* 250,Expansion
2,May 2024,Oracle,Oracle,United States,Morocco,Software & IT services,"Software publishers,…",Research & Develop…,* $37.20m,* 200,New
3,May 2024,Oracle,Oracle,United States,Morocco,Software & IT services,"Software publishers,…",Research & Develop…,* $46.50m,* 250,Expansion
4,May 2024,Oracle,Oracle,United States,Morocco,Software & IT services,"Software publishers,…",Research & Develop…,* $37.20m,* 200,New
5,May 2024,Pérez y Cía,MPG Group,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
6,May 2024,Pérez y Cía,MPG Group,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
7,May 2024,Pérez y Cía,MPG Group,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
8,May 2024,Ryanair,Ryanair,Ireland,Morocco,Transportation & Wa…,Air transportation,"Logistics, Distributio…",$216.39m,600,New
9,May 2024,TRENDS Research…,TRENDS Research…,UAE,Morocco,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 43,New
10,Apr 2024,BlueBird Aero Sys…,BlueBird Aero Sys…,Israel,Morocco,Space & defence,Other (Space & defe…,Manufacturing,* $52.70m,* 145,New
11,Apr 2024,Clermont School o…,Clermont School o…,France,Morocco,Business services,"Business schools, co…",Education & Training,* $9.40m,* 46,New
12,Apr 2024,Fortescue Metals …,Fortescue Future I…,Australia,Morocco,Electronic components,All other electrical e…,Manufacturing,* $26.10m,* 746,New
13,Apr 2024,Fortescue Metals …,Fortescue Future I…,Australia,Morocco,Renewable energy,Other electric power …,Research & Develop…,* $20.40m,* 36,New
14,Apr 2024,Fortescue Metals …,Fortescue Future I…,Australia,Morocco,Renewable energy,Other electric power …,Manufacturing,* $800.00m,* 410,New
15,Apr 2024,onepoint,onepoint,France,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
