ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2016,China Nonferrous …,China Nonferrous …,China,Democratic Repu…,Metals,Nonferrous metal pr…,Manufacturing,* $139.60m,* 443,New
2,Jan 2016,China Nonferrous …,China Nonferrous …,China,Democratic Repu…,Metals,Nonferrous metal pr…,Manufacturing,* $139.60m,* 443,New
3,Sep 2015,Eurasian Resource…,Eurasian Natural …,Luxembourg,Democratic Repu…,Metals,"Copper, nickel, lead, …",Manufacturing,$700.00m,"* 3,000",New
4,Sep 2015,Smile Telecoms H…,Smile Telecoms H…,Mauritius,Democratic Repu…,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
5,Aug 2015,Caixa Geral de De…,Banco Comercial e…,Portugal,Democratic Repu…,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Jul 2015,Tiger Resources,Tiger Resources,Australia,Democratic Repu…,Metals,"Copper, nickel, lead, …",Extraction,$162.50m,* 242,Expansion
7,Apr 2015,Equity Bank,Equity Bank,Kenya,Democratic Repu…,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Feb 2015,Bharti Group,Airtel DRC,India,Democratic Repu…,Communications,Wireless telecommu…,Headquarters,* $21.10m,75,New
9,Feb 2015,Google,Google,United States,Democratic Repu…,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
10,Feb 2015,VMK,VMK,Republic of the C…,Democratic Repu…,Communications,Communications equ…,Retail,* $6.30m,* 31,New
11,Jan 2015,Bharti Group,Airtel DRC,India,Democratic Repu…,Communications,Wireless telecommu…,Headquarters,* $36.10m,* 95,New
12,Jan 2015,China Nonferrous …,Sino-Metals Leach…,China,Democratic Repu…,Metals,Nonferrous metal pr…,Manufacturing,$110.00m,* 753,New
13,Jan 2015,Old Mutual Uganda,Old Mutual Uganda,Uganda,Democratic Repu…,Business services,Other support services,Business Services,* $27.80m,* 38,New
14,Aug 2014,Europejskie Konso…,Europejskie Konso…,Poland,Democratic Repu…,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $55.90m,* 583,New
15,Jul 2014,Lemi Trafo,Lemi Trafo,Bulgaria,Democratic Repu…,Industrial equipment,Mechanical power tr…,Manufacturing,* $29.80m,* 219,New
