ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2021,Solar Group,Solar Group,Vanuatu,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Mar 2021,Zoho (AdventNet),Zoho (AdventNet),India,Nigeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 14,New
3,Feb 2021,Believe Digital,TuneCore,France,Nigeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 14,New
4,Feb 2021,International Wor…,IWG Regus Nigeria,Switzerland,Nigeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
5,Feb 2021,LexLau,LexLau,Belgium,Nigeria,Business services,Legal services,Business Services,* $27.80m,* 8,New
6,Jan 2021,GoMyCode,GoMyCode,Tunisia,Nigeria,Business services,"Business schools, co…",Education & Training,* $9.40m,* 46,New
7,Jan 2021,Hansa Meyer Global,Hansa Meyer Global,Germany,Nigeria,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
8,Jan 2021,Haussmann Group,Haussmann Group,France,Nigeria,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
9,Jan 2021,ImaliPay,ImaliPay,Kenya,Nigeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 14,New
10,Jan 2021,Riela,Riela,Germany,Nigeria,Industrial equipment,"Agriculture, construc…",Manufacturing,* $29.80m,* 219,Expansion
11,Dec 2020,MTN Group,MTN Nigeria,South Africa,Nigeria,Communications,Wireless telecommu…,ICT & Internet Infras…,* $443.10m,* 100,New
12,Dec 2020,Neuberg Diagnosti…,Neuberg Diagnosti…,India,Nigeria,Healthcare,Outpatient care cent…,Research & Develop…,* $10.60m,* 82,New
13,Nov 2020,Carma Chain,Carma Chain,Kenya,Nigeria,Business services,Other support services,Headquarters,* $10.50m,* 995,New
14,Nov 2020,Jozolu,Jozolu,United Kingdom,Nigeria,Textiles,Leather & hide tanni…,"Sales, Marketing & S…",* $1.40m,* 13,New
15,Nov 2020,Office Cherifien de…,OCP Africa,Morocco,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,$13.00m,75,New
