ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2024,Qwiik,Qwiik,Singapore,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
2,Dec 2024,Saray Bisküvi,Saray Bisküvi,Turkey,Egypt,Food and Beverages,Sugar & confectionar…,Manufacturing,$8.00m,450,New
3,Dec 2024,Spinneys,Spinneys Egypt,Lebanon,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $3.90m,70,New
4,Dec 2024,Sun Shine Pro,Sun Shine Pro,Sweden,Egypt,Electronic components,All other electrical e…,Manufacturing,* $86.00m,* 326,New
5,Dec 2024,Uflex,Uflex,India,Egypt,Plastics,Plastics packaging m…,Manufacturing,* $140.80m,* 229,New
6,Dec 2024,Upfly,Upfly,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
7,Nov 2024,Alcazar Energy,Alcazar Energy,Luxembourg,Egypt,Renewable energy,Wind electric power,Electricity,* $443.00m,* 57,New
8,Nov 2024,Aton Resources,Aton Resources,Canada,Egypt,Metals,Gold ore & silver ore…,Extraction,* $410.90m,* 717,New
9,Nov 2024,Belchem,Belchem,Germany,Egypt,Textiles,Other (Textiles),Manufacturing,$31.68m,* 858,New
10,Nov 2024,China Glass Holdi…,China Glass Holdi…,Hong Kong,Egypt,Ceramics & glass,Glass & glass products,Manufacturing,$310.00m,"1,000",New
11,Nov 2024,DRB-Hicom,Perusahaan Otom…,Malaysia,Egypt,Automotive OEM,Automobiles,Manufacturing,* $81.00m,* 942,New
12,Nov 2024,Gaillard Banifatem…,Gaillard Banifatem…,France,Egypt,Business services,Legal services,Business Services,* $27.80m,* 37,New
13,Nov 2024,Groupe Elloumi,Coficab,Tunisia,Egypt,Automotive compon…,Motor vehicle electri…,Manufacturing,$50.00m,* 831,New
14,Nov 2024,Hynfra,Hynfra,Poland,Egypt,Renewable energy,Other electric power …,Manufacturing,$1.60bn,* 820,New
15,Nov 2024,Myco,Myco,UAE,Egypt,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 44,New
