ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2008,Sun Biofuels,Sun Biofuels,United Kingdom,Tanzania,Renewable energy,Biomass power,Manufacturing,$20.00m,"1,000",New
2,Aug 2008,Veripos,Veripos,United Kingdom,Tanzania,Communications,Navigational instrum…,ICT & Internet Infras…,* $150.00m,* 89,New
3,Jun 2008,SABMiller,Tanzania Brewerie…,United Kingdom,Tanzania,Food and Beverages,Breweries,Manufacturing,$50.00m,150,New
4,Jun 2008,Sobha (Sobha De…,Sobha (Sobha De…,India,Tanzania,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
5,May 2008,Heidelberg Materi…,Tanzania Portland …,Germany,Tanzania,Building materials,Cement & concrete p…,Manufacturing,$100.00m,* 191,Expansion
6,May 2008,Qatar Airways,Qatar Airways,Qatar,Tanzania,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
7,May 2008,Svensk Etanolkem…,Svensk Etanolkem…,Sweden,Tanzania,Renewable energy,Biomass power,Manufacturing,$250.00m,* 152,New
8,Mar 2008,Crown Worldwide …,Crown Worldwide …,Hong Kong,Tanzania,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
9,Dec 2007,HLB international,HLB Ashvir,United Kingdom,Tanzania,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
10,Dec 2007,Royal Orchid Hotels,Royal Orchid Hotels,India,Tanzania,Hotels & tourism,Accommodation,Construction,$25.00m,* 64,New
11,Nov 2007,Aviat Networks (H…,Aviat Networks (H…,United States,Tanzania,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
12,Nov 2007,Fairmont Raffles H…,Fairmont Hotels &…,Canada,Tanzania,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
13,Oct 2007,Dubai World,Istithmar Real Est…,UAE,Tanzania,Hotels & tourism,Accommodation,Construction,$150.00m,* 383,New
14,Aug 2007,Bank of Baroda,Bank of Baroda,India,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Feb 2007,Atlas Copco,Atlas Copco,Sweden,Tanzania,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
