ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2010,Arab Insurance Gr…,Arab Insurance Gr…,Bahrain,Libya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
2,Nov 2010,Arig,Arig,Bahrain,Libya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
3,Nov 2010,InterContinental H…,InterContinental H…,United Kingdom,Libya,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
4,Nov 2010,Qatari Diar,Qatari Diar Real E…,Qatar,Libya,Real estate,Residential building …,Construction,* $326.20m,* 875,New
5,Sep 2010,Fergo Aisa (Actua…,Fergo Aisa (Actua…,Spain,Libya,Real estate,Real estate services,"Sales, Marketing & S…",* $28.30m,* 18,New
6,Aug 2010,Galfar Engineering…,Galfar Engineering…,Oman,Libya,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
7,Jun 2010,Cundall,Cundall,United Kingdom,Libya,Business services,"Architectural, engine…",Business Services,* $27.80m,* 38,New
8,Jun 2010,Karamanci Holding,Superlit,Turkey,Libya,Plastics,"Plastic pipes, pipe fit…",Manufacturing,* $26.90m,* 107,New
9,Jun 2010,Russian Railways …,Russian Railways …,Russia,Libya,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $60.60m,* 348,New
10,Apr 2010,Balnak,Balnak,Turkey,Libya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
11,Apr 2010,Giordano,Giordano,Hong Kong,Libya,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
12,Apr 2010,Koton,Koton,Turkey,Libya,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
13,Apr 2010,Leonardo (Finmec…,Leonardo (Finmec…,Italy,Libya,Aerospace,Aircraft,Manufacturing,$23.84m,* 315,New
14,Apr 2010,Martin & Martin,Martin & Martin,Turkey,Libya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
15,Apr 2010,Rixos Hotels,Rixos Hotels,Turkey,Libya,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
