ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2021,Puratos,Puratos Ethiopia,Belgium,Ethiopia,Food and Beverages,Bakeries & tortillas,Research & Develop…,* $12.00m,* 55,Co-Location
2,Jul 2021,Foshan Rifeng Ent…,Foshan Rifeng Ent…,China,Ethiopia,Metals,Other fabricated met…,Manufacturing,* $73.10m,500,New
3,Jul 2021,Information Techn…,Information Techn…,Switzerland,Ethiopia,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
4,Jul 2021,LG Corp,LG Electronics,South Korea,Ethiopia,Consumer electronics,Other (Consumer ele…,Retail,* $9.20m,* 78,New
5,May 2021,IT Hospitality,IT Hospitality,Morocco,Ethiopia,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
6,Mar 2021,Imarticus Learning,Imarticus Learning,India,Ethiopia,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
7,Feb 2021,Orange (France Te…,Orange (France Te…,France,Ethiopia,Business services,Other support services,Business Services,* $27.80m,* 38,New
8,Dec 2020,Huawei Technologi…,Huawei Technologi…,China,Ethiopia,Communications,Communications equ…,Headquarters,* $36.10m,* 95,New
9,Nov 2020,Djibouti Data Cent…,Wingu.africa,Djibouti,Ethiopia,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
10,Nov 2020,RedFox Web Solut…,RedFox Web Solut…,Cambodia,Ethiopia,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
11,Oct 2020,Raxio Group,Raxio Ethiopia,United States,Ethiopia,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
12,Sep 2020,BGI (Beijing Geno…,BGI (Beijing Geno…,China,Ethiopia,Biotechnology,In-Vitro diagnostic s…,Manufacturing,$5.00m,* 5,New
13,Jun 2020,CMA CGM,CEVA Logistics,France,Ethiopia,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
14,May 2020,Meridiam,Meridiam,France,Ethiopia,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 38,New
15,Apr 2020,Intertek Group,Intertek Group,United Kingdom,Ethiopia,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
