ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2005,Woodside Energy …,Woodside Energy …,Australia,Mauritania,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
2,Aug 2005,Baraka Energy & …,Baraka Energy & …,Australia,Mauritania,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
3,Aug 2005,Rio Narcea Gold M…,Rio Narcea Gold M…,Canada,Mauritania,Metals,Gold ore & silver ore…,Extraction,$63.50m,* 89,New
4,Aug 2004,Woodside Energy …,Woodside Energy …,Australia,Mauritania,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
5,Dec 2003,Sphere Investmen…,Sphere Investmen…,Australia,Mauritania,Metals,Iron ore mining,Extraction,* $270.00m,"* 1,012",New
6,Jun 2003,Woodside Energy …,Woodside Energy …,Australia,Mauritania,"Coal, oil & gas",Oil & gas extraction,Extraction,$550.00m,* 228,New
7,Jun 2026,TechDefence Labs,TechDefence Labs,India,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
8,May 2026,Deriv Group,Deriv,United Kingdom,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
9,Mar 2026,Seaturns,Seaturns,France,Mauritius,Renewable energy,Marine electric power,Electricity,* $24.80m,* 57,New
10,Feb 2026,Spencer West,Spencer West,United Kingdom,Mauritius,Business services,Legal services,Business Services,* $27.80m,* 38,New
11,Jan 2026,Papaya Global,Papaya Global,Israel,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
12,Aug 2025,Be Prime Group,Be Prime Group,Saint Lucia,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,Jul 2025,EC Markets,EC Markets,United Kingdom,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
14,May 2025,FDCTech,FDCTech,United States,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
15,Mar 2025,Rox Hi-Tech,Rox Hi-Tech,India,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
