ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2019,Luxmi Tea,Luxmi Tea,India,Rwanda,Food and Beverages,Coffee & tea,Manufacturing,$3.93m,* 17,New
2,Sep 2019,National Basketba…,National Basketba…,United States,Rwanda,Leisure & entertainm…,Other amusement & …,Construction,* $179.10m,* 429,New
3,Aug 2019,Lufthansa,time:matters,Germany,Rwanda,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
4,Jul 2019,Leaf Pharmaceutic…,Leaf Pharmaceutic…,United States,Rwanda,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $33.60m,* 205,New
5,Jul 2019,Metito,Kigali Water Limited,UAE,Rwanda,Business services,"Water, sewage & oth…",Recycling,$60.80m,* 59,New
6,Jul 2019,NOTS Solar Lamps,NOTS Solar Lamps,Netherlands,Rwanda,Electronic components,All other electrical e…,Manufacturing,$70.00m,* 616,New
7,Jun 2019,Learnlife,Learnlife,Spain,Rwanda,Business services,Educational support …,Business Services,* $27.80m,* 38,New
8,Jun 2019,Norrsken Foundati…,Norrsken Foundati…,Sweden,Rwanda,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
9,May 2019,Carnegie Mellon U…,Carnegie Mellon U…,United States,Rwanda,Business services,"Schools, colleges, un…",Education & Training,$9.65m,* 36,Expansion
10,May 2019,Kaspersky Lab,Kaspersky Lab,Russia,Rwanda,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,Expansion
11,May 2019,Liedekerke Wolter…,Liedekerke Wolter…,Belgium,Rwanda,Business services,Legal services,Business Services,* $27.80m,* 38,New
12,May 2019,Pink Mango C&D,Pink Mango C&D,China,Rwanda,Textiles,Clothing & clothing a…,Manufacturing,* $299.30m,"7,500",New
13,May 2019,VSONE,VSONE,Singapore,Rwanda,Software & IT services,Custom computer pr…,Headquarters,* $12.20m,* 73,New
14,Apr 2019,Symbion Power,Symbion Power,United States,Rwanda,"Coal, oil & gas",Fossil fuel electric po…,Electricity,$200.00m,* 13,New
15,Mar 2019,Singita,Singita,South Africa,Rwanda,Hotels & tourism,Accommodation,Construction,* $28.00m,70,New
