ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2025,The Travelbook Gr…,GuestFlip,United Kingdom,Côte d Ivoire,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
2,Jun 2025,Grupo Alonso,Grupo Alonso,Spain,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
3,Jun 2025,Lidea,Lidea,France,Côte d Ivoire,Food and Beverages,Grains & oilseed,"Sales, Marketing & S…",* $4.50m,* 18,New
4,Jun 2025,Neutron Engineeri…,Neutron Engineeri…,United States,Côte d Ivoire,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
5,May 2025,Artefact SA (Netb…,Artefact SA (Netb…,France,Côte d Ivoire,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
6,May 2025,ECG Engineering …,ECG Engineering …,Australia,Côte d Ivoire,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 38,New
7,May 2025,International Wor…,International Wor…,Switzerland,Côte d Ivoire,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
8,May 2025,Mediterranean Shi…,Africa Global Logis…,Switzerland,Côte d Ivoire,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $85.90m,* 111,New
9,May 2025,Mediterranean Shi…,Africa Global Logis…,Switzerland,Côte d Ivoire,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $85.90m,* 111,New
10,May 2025,Mediterranean Shi…,Africa Global Logis…,Switzerland,Côte d Ivoire,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $85.90m,* 111,New
11,May 2025,The Emirates Group,Emirates Airline,UAE,Côte d Ivoire,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
12,May 2025,Thiam & Associés,Thiam & Associés,Guinea,Côte d Ivoire,Business services,Legal services,Business Services,* $27.80m,* 38,New
13,May 2025,United Capital Plc,United Capital Plc,Nigeria,Côte d Ivoire,Financial services,Corporate & investm…,Headquarters,* $44.20m,* 93,New
14,Apr 2025,Azadea Group,Azadea Group,Lebanon,Côte d Ivoire,Consumer products,"Cosmetics, perfume,…",Retail,* $10.90m,* 170,New
15,Apr 2025,Epiroc,Epiroc,Sweden,Côte d Ivoire,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
