ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2017,Renner Energies (…,Renner Energies (…,Belgium,Tunisia,Renewable energy,Wind electric power,Electricity,* $76.25m,* 15,New
2,Jan 2017,Renner Energies (…,Renner Energies (…,Belgium,Tunisia,Renewable energy,Wind electric power,Electricity,* $76.25m,* 15,New
3,Dec 2016,African Developm…,African Developm…,Côte d Ivoire,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
4,Dec 2016,Allisone,Allisone,France,Tunisia,Business services,Business support ser…,Business Services,* $5.30m,35,New
5,Nov 2016,Groupe PSA (PSA …,Groupe PSA (PSA …,France,Tunisia,Automotive OEM,Light trucks & utility …,Manufacturing,* $94.80m,* 884,New
6,Oct 2016,European Bank fo…,European Bank fo…,United Kingdom,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
7,Oct 2016,Harvard University,Harvard University,United States,Tunisia,Business services,"Schools, colleges, un…",Business Services,* $27.80m,* 29,New
8,Aug 2016,Condor Electronics,Condor Electronics,Algeria,Tunisia,Consumer electronics,Other (Consumer ele…,"Sales, Marketing & S…",* $3.40m,* 29,New
9,Aug 2016,Mercans,Mercans,UAE,Tunisia,Business services,Business support ser…,Business Services,* $27.80m,* 29,New
10,Jul 2016,Logiag,Logiag,Canada,Tunisia,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
11,Jun 2016,Tema Group,LC Waikiki,Turkey,Tunisia,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
12,May 2016,EPAC Technologies,EPAC Technologies,United States,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $4.60m,23,New
13,Apr 2016,AsteelFlash,AsteelFlash,France,Tunisia,Electronic components,All other electrical e…,Manufacturing,* $9.00m,* 245,New
14,Mar 2016,Clavister,Clavister,Sweden,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
15,Mar 2016,MicroCred,MicroCred Tunisia,France,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
