ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2005,Fluidra (Aquaria G…,Fluidra (Aquaria G…,Spain,Morocco,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
2,Dec 2005,Netik,Netik,France,Morocco,Software & IT services,Internet publishing …,Research & Develop…,$86.20m,211,New
3,Dec 2005,Nippon Yusen Kab…,NYK Reefers,Japan,Morocco,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
4,Dec 2005,Nokia,Nokia,Finland,Morocco,Communications,Wireless telecommu…,Technical Support Ce…,* $4.20m,50,New
5,Dec 2005,OLVEA (Sirh) (Soc…,Sirh,France,Morocco,Food and Beverages,Grains & oilseed,Manufacturing,$8.40m,* 55,New
6,Dec 2005,Rostoy,Rostoy,Spain,Morocco,Food and Beverages,Soft drinks & ice,Manufacturing,$1.80m,30,New
7,Dec 2005,Visa International,Visa International,United States,Morocco,Financial services,Retail banking,Business Services,* $10.80m,* 91,New
8,Nov 2005,Emaar Properties,Emaar Properties,UAE,Morocco,Hotels & tourism,Accommodation,Construction,$1.20bn,* 3000,New
9,Oct 2005,BNP Paribas,BMCI,France,Morocco,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
10,Oct 2005,CB Richard Ellis (…,CB Richard Ellis (…,United States,Morocco,Real estate,Industrial building co…,"Sales, Marketing & S…",* $28.30m,* 18,New
11,Oct 2005,Emaar Properties,Emaar Properties,UAE,Morocco,Real estate,Residential building …,Construction,$327.00m,* 2338,New
12,Oct 2005,Fujitsu Siemens C…,Fujitsu Siemens C…,Netherlands,Morocco,Business machines &…,Computer & peripher…,Manufacturing,* $68.60m,* 558,New
13,Oct 2005,HITValue,HITValue,France,Morocco,Business services,Management consult…,Business Services,* $6.80m,* 40,New
14,Oct 2005,Kingdom Hotel In…,Kingdom Hotel In…,Saudi Arabia,Morocco,Hotels & tourism,Accommodation,Construction,$116.00m,* 296,New
15,Oct 2005,Quick,Quick,France,Morocco,Food and Beverages,Food services,Retail,* $16.60m,* 177,New
