ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2010,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
2,Jul 2010,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
3,Jul 2010,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.40m,8,New
4,Jul 2010,CGG (CGGVeritas),CGG (CGGVeritas),France,Angola,Industrial equipment,Measuring & control …,Education & Training,* $6.40m,* 60,New
5,Jul 2010,Damaze,Damaze,Canada,Angola,Minerals,Nonmetallic mineral …,Manufacturing,$10.00m,* 81,New
6,Jul 2010,Ecobank Transnati…,Ecobank Transnati…,Togo,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
7,Jul 2010,Mota Engil Group,Mota Engil Group,Portugal,Angola,Building materials,Cement & concrete p…,Manufacturing,$36.00m,98,New
8,Jul 2010,Mover Participaco…,Camargo Cimentos,Brazil,Angola,Building materials,Cement & concrete p…,Manufacturing,$400.00m,* 764,New
9,Jul 2010,Nestle,Nestle,Switzerland,Angola,Plastics,Plastics packaging m…,Manufacturing,$11.05m,30,New
10,Jun 2010,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.90m,9,New
11,May 2010,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.40m,8,New
12,Apr 2010,International Busi…,International Busi…,United States,Angola,Software & IT services,Custom computer pr…,Business Services,* $6.60m,30,New
13,Mar 2010,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $9.60m,* 9,New
14,Mar 2010,Pili Carrera,Pili Carrera,Spain,Angola,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
15,Feb 2010,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
