ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2021,Brenntag,Brenntag,Germany,South Africa,Food and Beverages,Other (Food & Bever…,Research & Develop…,* $12.00m,* 55,New
2,May 2021,Bystronic Group (…,DNE Laser,Switzerland,South Africa,Industrial equipment,All other industrial m…,"Sales, Marketing & S…",* $2.90m,* 11,New
3,May 2021,FedEx (Federal Ex…,FedEx Express,United States,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,Expansion
4,May 2021,Huhtamaki,Huhtamaki,Finland,South Africa,"Paper, printing & pac…",Converted paper pro…,Manufacturing,* $5.90m,30,New
5,May 2021,mAdme Technolog…,mAdme Technolog…,Ireland,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
6,May 2021,Symphonic Distrib…,Symphonic Distrib…,United States,South Africa,Communications,Motion picture & sou…,"Sales, Marketing & S…",* $4.70m,* 62,New
7,May 2021,The Tapscott Group,Blockchain Resear…,Canada,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 47,New
8,May 2021,Thomalex,Thomalex,United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
9,Apr 2021,Advance Global C…,Advance Global C…,United Kingdom,South Africa,Financial services,Investment manage…,Business Services,* $0.30m,1,New
10,Apr 2021,Amazon.com,Amazon.com,United States,South Africa,Software & IT services,Other (Software & IT…,Headquarters,$280.00m,"* 1,732",Expansion
11,Apr 2021,Caixa Geral de De…,Caixa Geral de De…,Portugal,South Africa,Financial services,Retail banking,Business Services,* $0.60m,2,New
12,Apr 2021,Delgatto Diamond…,Delgatto Diamond…,United States,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
13,Apr 2021,Invictus Partners,Invictus Partners,Australia,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
14,Apr 2021,Leagas Delaney,Leagas Delaney,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
15,Apr 2021,Mahindra Group,Mahindra & Mahin…,India,South Africa,Automotive OEM,Motor vehicle & part…,"Logistics, Distributio…",* $22.90m,* 93,Expansion
