ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2006,Sociedade Lusobri…,Sociedade Lusobri…,Portugal,Angola,Business machines &…,Computer & peripher…,Manufacturing,* $68.60m,* 558,New
2,Apr 2006,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
3,Apr 2006,Barbot,Barbot,Portugal,Angola,Chemicals,"Paints, coatings, add…",Manufacturing,$1.00m,15,New
4,Mar 2006,Commerce Bank,Commerce Bank,Russia,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
5,Mar 2006,Vneshtorgbank (V…,Vneshtorgbank (V…,Russia,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
6,Nov 2005,Alrosa,Catoca Mining Soc…,Russia,Angola,Minerals,Other non-metallic …,Manufacturing,$90.00m,300,New
7,Nov 2005,Espírito Santo Gro…,International Cred…,Portugal,Angola,Financial services,Retail banking,Business Services,$0.20m,8,New
8,Nov 2005,Leviev Group of C…,Leviev Group of C…,Israel,Angola,Minerals,Other non-metallic …,Manufacturing,$10.00m,300,New
9,Oct 2005,Boeing,Boeing,United States,Angola,Aerospace,Aircraft,"Sales, Marketing & S…",* $7.90m,* 14,New
10,Sep 2005,Aker Solutions (A…,Aker Kvaerner Su…,Norway,Angola,"Coal, oil & gas",Support activities for…,Maintenance & Servi…,* $2.50m,* 17,New
11,Sep 2005,AP Moller - Maersk,Safmarine,Denmark,Angola,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
12,Sep 2005,Corporacao Indust…,Corporacao Indust…,Portugal,Angola,Chemicals,"Paints, coatings, add…",Manufacturing,$4.60m,* 6,New
13,Aug 2005,Ferpinta,Ferpinta Angola,Portugal,Angola,Plastics,"Plastic pipes, pipe fit…",Manufacturing,$5.40m,* 46,New
14,Jul 2005,Equinor (Statoil),Equinor (Statoil),Norway,Angola,"Coal, oil & gas",Oil & gas extraction,Extraction,$1.70m,* 1,Expansion
15,Apr 2005,GX Technology,GX Technology,United States,Angola,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
