ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2016,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Jan 2016,Al Habtoor Group,Al Habtoor Group,UAE,Egypt,Real estate,Commercial & institu…,Construction,$8.50bn,"* 3,000",New
3,Jan 2016,Alcazar Energy,Alcazar Energy,UAE,Egypt,Renewable energy,Wind electric power,Electricity,* $443.00m,* 57,New
4,Jan 2016,BMA International,Redtag Group,UAE,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
5,Jan 2016,Dongfang Electric …,Dongfang Electric …,China,Egypt,"Coal, oil & gas",Fossil fuel electric po…,Electricity,* $679.20m,* 101,New
6,Jan 2016,Famsun (Muyang …,Famsun (Muyang …,China,Egypt,Industrial equipment,Food product machin…,Manufacturing,* $71.80m,* 219,New
7,Jan 2016,Oracle,Oracle,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $32.70m,* 162,Expansion
8,Jan 2016,Orange (France Te…,Orange Egypt (Mo…,France,Egypt,Communications,Wireless telecommu…,Education & Training,* $11.10m,* 137,New
9,Jan 2016,Orka Group,Orka Group,Turkey,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
10,Jan 2016,Shanghai Electric,Shanghai Electric,China,Egypt,"Coal, oil & gas",Fossil fuel electric po…,Electricity,* $679.20m,* 101,New
11,Jan 2016,Streit Group,Streit Group,Canada,Egypt,Space & defence,Military armoured ve…,"Sales, Marketing & S…",* $4.50m,* 59,New
12,Dec 2015,Abdullah Al-Othai…,Abdullah Al-Othai…,Saudi Arabia,Egypt,Food and Beverages,Food & beverage ret…,Retail,$38.36m,* 695,New
13,Dec 2015,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Dec 2015,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Dec 2015,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
