ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2016,Ormat Technologies,Ormat Technologies,United States,Kenya,Renewable energy,Geothermal electric …,Electricity,* $87.90m,* 57,Expansion
2,Feb 2016,Samsung Group,Samsung Electron…,South Korea,Kenya,Communications,Communications equ…,Retail,* $6.30m,* 31,New
3,Feb 2016,Shapoorji Pallonji …,Sterling and Wilson,India,Kenya,Business services,"Architectural, engine…",Business Services,* $27.80m,* 41,New
4,Feb 2016,Sony,Sony Music Entert…,Japan,Kenya,Communications,Motion picture & sou…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Jan 2016,RPM International,Flowcrete,United States,Kenya,Chemicals,"Paints, coatings, add…","Logistics, Distributio…",* $1.30m,3,New
6,Jan 2016,Travelport,Travelport,United States,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $1.00m,5,New
7,Dec 2015,Faellesforeningen …,Coop Danmark,Denmark,Kenya,Food and Beverages,Coffee & tea,Manufacturing,* $24.10m,* 162,New
8,Dec 2015,Stanford University,Stanford University,United States,Kenya,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
9,Dec 2015,The Luxury Netwo…,The Luxury Netwo…,United Kingdom,Kenya,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 41,New
10,Nov 2015,B. Braun Melsung…,B. Braun Melsung…,Germany,Kenya,Medical devices,Medical equipment &…,Manufacturing,* $30.00m,* 145,New
11,Nov 2015,Bharti Group,Airtel Kenya,India,Kenya,Communications,Communications equ…,Retail,* $6.30m,* 31,New
12,Nov 2015,Boyden,Boyden,United States,Kenya,Business services,Employment services,Business Services,* $27.80m,* 41,New
13,Nov 2015,Canon,Axis Communicati…,Japan,Kenya,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
14,Nov 2015,Hester Biosciences,Hester Biosciences,India,Kenya,Pharmaceuticals,Pharmaceutical prep…,"Logistics, Distributio…",* $7.20m,* 125,New
15,Nov 2015,Midland,Pearl Dairy,UAE,Kenya,Food and Beverages,Dairy products,Manufacturing,* $0.98m,* 16,New
