ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2008,Heidelberg Materi…,Heidelberg Materi…,Italy,Libya,Building materials,Cement & concrete p…,Manufacturing,$650.00m,"* 1,241",New
2,Sep 2008,Masraf Al Rayan,Masraf Al Rayan,Qatar,Libya,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
3,Sep 2008,National Real Esta…,Mediterranean Inv…,Kuwait,Libya,Real estate,Commercial & institu…,Construction,$138.90m,* 993,New
4,Sep 2008,Russian Aluminiu…,Russian Aluminiu…,Russia,Libya,Metals,Alumina & aluminiu…,Manufacturing,* $178.90m,* 342,New
5,Aug 2008,Borodino Group,Zarubezhstroy,Russia,Libya,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
6,Aug 2008,Poulina Group Hol…,Carthago Ceramic,Tunisia,Libya,Ceramics & glass,Clay product & refra…,Manufacturing,$21.99m,160,New
7,Aug 2008,Red Sea Housing …,Red Sea Housing …,Saudi Arabia,Libya,Real estate,Residential building …,Manufacturing,$16.18m,* 108,New
8,Aug 2008,Red Sea Housing …,Red Sea Housing …,Saudi Arabia,Libya,Real estate,Residential building …,"Sales, Marketing & S…",$28.30m,* 18,New
9,Jul 2008,Elka Consulting,Elka Consulting,Tunisia,Libya,Business services,Management consult…,Business Services,* $6.80m,* 15,New
10,Jun 2008,E.On,E.On,Germany,Libya,"Coal, oil & gas",Other electric power …,"Sales, Marketing & S…",* $22.20m,* 54,New
11,Jun 2008,Masraf Al-Rayan,Masraf Al-Rayan,Qatar,Libya,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,Jun 2008,Rio Tinto Group,Rio Tinto Group,United Kingdom,Libya,Metals,Alumina & aluminiu…,Manufacturing,* $178.90m,* 342,New
13,May 2008,Dollar Thrifty Auto…,Thrifty Car Rental,United States,Libya,Automotive OEM,Automobiles,Retail,* $12.70m,* 33,New
14,May 2008,GFH Financial Gro…,GFH Financial Gro…,Bahrain,Libya,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
15,May 2008,Hotel Properties,Hotel Properties,Singapore,Libya,Hotels & tourism,Accommodation,Construction,$30.00m,* 77,New
