ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2012,ConvergeNet,Simat Group,South Africa,Gabon,Business services,Other support services,Business Services,* $27.80m,* 38,New
2,Jun 2012,welltec,welltec,Denmark,Gabon,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
3,May 2012,SOMDIAA Group,SUCAF Gabon,France,Gabon,Food and Beverages,Sugar & confectionar…,Manufacturing,* $45.80m,* 263,Expansion
4,Apr 2012,Spice Global Inves…,Spice VAS Africa,Singapore,Gabon,Communications,Other telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
5,Mar 2012,Olam International,Olam International,Singapore,Gabon,Rubber,Other rubber products,Manufacturing,$183.00m,"6,000",New
6,Jan 2012,Pan Africa Busines…,CNBC Africa,South Africa,Gabon,Communications,Radio & TV broadcas…,Business Services,* $5.20m,* 20,New
7,Jun 2011,Dimes,Dimes,Turkey,Gabon,Food and Beverages,Fruits & vegetables …,Manufacturing,* $58.40m,* 429,New
8,May 2011,Havas,Havas,France,Gabon,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
9,Apr 2011,Dangote Group,Dangote Group,Nigeria,Gabon,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
10,Dec 2010,Mahindra Group,Tech Mahindra,India,Gabon,Software & IT services,Custom computer pr…,Technical Support Ce…,* $17.00m,* 222,New
11,Dec 2010,VAALCO Energy,VAALCO Energy,United States,Gabon,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
12,Nov 2010,Olam International,Olam International,Singapore,Gabon,Chemicals,"Pesticide, fertilisers …",Manufacturing,$1.30bn,"* 1,720",New
13,Jul 2010,Bharti Group,Bharti Airtel,India,Gabon,Communications,Wireless telecommu…,ICT & Internet Infras…,$100.00m,* 69,Expansion
14,May 2010,Petrofields Corpor…,PetroEnergy Reso…,Philippines,Gabon,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
15,Jan 2010,Hydrex,Hydrex,Belgium,Gabon,Non-automotive tran…,Ships & boats,"Sales, Marketing & S…",* $2.50m,* 8,New
