ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2008,Coal of Africa (Co…,Coal of Africa (Co…,Australia,South Africa,"Coal, oil & gas",Coal mining,Extraction,* $96.50m,* 214,New
2,Oct 2008,Dangote Group,Dangote Cement,Nigeria,South Africa,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
3,Oct 2008,Hill International,Hill International,United States,South Africa,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
4,Oct 2008,Homeland Energy …,Homeland Energy …,Canada,South Africa,"Coal, oil & gas",Coal mining,Extraction,$164.00m,* 68,New
5,Oct 2008,Homeland Energy …,Homeland Energy …,Canada,South Africa,"Coal, oil & gas",Coal mining,Extraction,$96.50m,* 214,New
6,Oct 2008,Longyu Pigments …,Union Colours,China,South Africa,Chemicals,Basic chemicals,Manufacturing,* $33.80m,* 149,New
7,Oct 2008,Marcopolo,Marcopolo,Brazil,South Africa,Automotive OEM,Heavy duty trucks,Manufacturing,$10.00m,400,Expansion
8,Oct 2008,Marcopolo,Marcopolo,Brazil,South Africa,Automotive compon…,Other motor vehicle …,Education & Training,* $7.00m,* 94,Co-Location
9,Oct 2008,Mercedes-Benz Gr…,Mercedes-Benz So…,Germany,South Africa,Automotive OEM,Heavy duty trucks,Manufacturing,$1.20m,* 6,Expansion
10,Oct 2008,Rockwell Diamonds,Rockwell Diamonds,Canada,South Africa,Minerals,Other non-metallic …,Extraction,$6.50m,* 9,New
11,Oct 2008,TANDBERG,TANDBERG,Norway,South Africa,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
12,Oct 2008,Tata Group,Tata Steel,India,South Africa,"Coal, oil & gas",Other petroleum & c…,Manufacturing,* $1.64bn,* 146,Co-Location
13,Oct 2008,Telit,Telit Wireless Solu…,Italy,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $7.50m,* 16,New
14,Oct 2008,Woolworths Group,Woolworths Group,Australia,South Africa,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
15,Sep 2008,Airbus Group (Eur…,Airbus Helicopters…,Netherlands,South Africa,Aerospace,Aircraft,Education & Training,* $35.20m,* 94,Co-Location
