ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2015,Petronas,Engen,Malaysia,Mozambique,Transportation & Wa…,Petroleum bulk stati…,"Logistics, Distributio…",* $96.90m,* 111,New
2,Feb 2015,Taaleritehdas,Taaleritehdas,Finland,Mozambique,Real estate,Commercial & institu…,Construction,* $704.50m,* 578,New
3,Jan 2015,CWT,CWT-ASI Africa,Singapore,Mozambique,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
4,Jan 2015,Metrofile,Global Continuity,South Africa,Mozambique,Business services,Other support services,Business Services,* $27.80m,* 38,New
5,Jan 2015,Securico,Securico,Zimbabwe,Mozambique,Business services,Other support services,Business Services,* $27.80m,* 38,New
6,Dec 2014,BP (British Petrole…,BP (British Petrole…,United Kingdom,Mozambique,"Coal, oil & gas",Other petroleum & c…,"Logistics, Distributio…",* $63.40m,* 85,New
7,Dec 2014,Novo Banco,Moza Banco,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Nov 2014,Bank of Africa (B…,Bank of Africa,Morocco,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
9,Nov 2014,Hyundai Motor,Hyundai Motor,South Korea,Mozambique,Automotive OEM,Automobiles,Manufacturing,$5.45m,* 32,New
10,Nov 2014,Motisun,MM Integrated St…,Tanzania,Mozambique,Metals,Iron & steel mills & f…,Manufacturing,* $147.40m,* 443,New
11,Nov 2014,Novo Banco,Moza Banco,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,Sep 2014,Banco Sol (Sol ba…,Banco Sol (Sol ba…,Angola,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
13,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
