ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2008,Hotel Properties,Hotel Properties,Singapore,Libya,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
2,May 2008,Hotel Properties,Hotel Properties,Singapore,Libya,Real estate,Real estate services,Construction,$231.91m,"* 1,658",New
3,May 2008,Office Cherifien de…,Office Cherifien de…,Morocco,Libya,Chemicals,"Pesticide, fertilisers …",Manufacturing,$500.00m,* 621,New
4,May 2008,Sunseeker,Sunseeker Yachts,United Kingdom,Libya,Non-automotive tran…,Ships & boats,"Sales, Marketing & S…",* $2.50m,* 8,New
5,Mar 2008,Integral Inzenjeri…,Hidrogradnja Sara…,Bosnia-Herzegovi…,Libya,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
6,Mar 2008,International Hote…,International Hote…,Malta,Libya,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
7,Feb 2008,Hydra Properties,Hydra Properties,UAE,Libya,Real estate,Real estate services,Construction,$150.00m,"* 1,072",New
8,Feb 2008,Polskie Gornictwo …,Polish Oil&Gas Co…,Poland,Libya,"Coal, oil & gas",Oil & gas extraction,Extraction,$108.00m,* 45,New
9,Feb 2008,Qatari Diar,Qatari Diar Real E…,Qatar,Libya,Real estate,Real estate services,"Sales, Marketing & S…",* $28.30m,* 18,New
10,Jan 2008,National Bank of …,National Bank of …,UAE,Libya,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
11,Jan 2008,Sintez,Negusneft,Russia,Libya,"Coal, oil & gas",Other petroleum & c…,"Sales, Marketing & S…",* $22.20m,* 54,New
12,Dec 2007,Ernst & Young (EY),Ernst & Young (EY),United Kingdom,Libya,Business services,"Accounting, tax prep…",Business Services,* $6.80m,* 15,New
13,Dec 2007,IB Maroc,IB Maroc,Morocco,Libya,Software & IT services,Custom computer pr…,Business Services,* $5.80m,* 16,New
14,Dec 2007,Sacyr Vallehermoso,Sacyr Vallehermoso,Spain,Libya,Real estate,Real estate services,Construction,* $326.20m,* 875,New
15,Dec 2007,Tamoil (Oilinvest …,Tamoil Sakia,Netherlands,Libya,"Coal, oil & gas",Oil & gas extraction,Extraction,* $123.00m,* 214,New
