ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2015,Ceona Services,Ceona Services,United Kingdom,Ghana,"Coal, oil & gas",Support activities for…,"Sales, Marketing & S…",* $7.80m,* 30,New
2,Apr 2015,Ceona Services,Ceona Services,United Kingdom,Ghana,"Coal, oil & gas",Support activities for…,"Sales, Marketing & S…",* $7.80m,* 30,New
3,Apr 2015,Equity Bank,Equity Bank,Kenya,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Apr 2015,Societe Generale (…,Societe Generale …,France,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Apr 2015,Touton,Cocoa Touton Proc…,France,Ghana,Food and Beverages,Sugar & confectionar…,Manufacturing,* $31.10m,* 344,Expansion
6,Mar 2015,Barefoot Power,Barefoot Power Af…,Australia,Ghana,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
7,Feb 2015,Alfa Laval,Alfa Laval,Sweden,Ghana,Industrial equipment,"Ventilation, heating, …","Sales, Marketing & S…",* $2.90m,* 11,New
8,Feb 2015,FirstRand,Rand Merchant Ba…,South Africa,Ghana,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
9,Feb 2015,Fugro,Fugro,Netherlands,Ghana,Business services,"Architectural, engine…",Business Services,* $27.80m,* 38,New
10,Feb 2015,Societe Generale (…,Societe Generale …,France,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
11,Jan 2015,Agility,Agility,Kuwait,Ghana,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,New
12,Jan 2015,Eni SpA,Eni SpA,Italy,Ghana,"Coal, oil & gas",Other petroleum & c…,Headquarters,* $37.90m,* 140,New
13,Jan 2015,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Ghana,"Coal, oil & gas",Fossil fuel electric po…,Electricity,* $679.20m,* 101,New
14,Jan 2015,Societe Generale (…,Societe Generale …,France,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Jan 2015,SWIFT (Society fo…,SWIFT (Society fo…,Belgium,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
