ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2003,Sunviauto,Sunviauto,Portugal,Morocco,Automotive compon…,Motor vehicle seatin…,Manufacturing,$50.00m,200,New
2,Mar 2003,Universe Group,First Remit,United Kingdom,Morocco,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
3,Mar 2003,Young & Rubicam …,Young & Rubicam …,United States,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 40,New
4,Feb 2003,Hindusthan Seals,Hindusthan Seals,India,Morocco,Plastics,Plastics packaging m…,Manufacturing,* $37.50m,* 295,New
5,Feb 2003,Nena Models,Nena Models,Ireland,Morocco,Textiles,Clothing & clothing a…,Manufacturing,* $74.30m,* 1144,New
6,Feb 2003,STMicroelectronics,STMicroelectronics,Switzerland,Morocco,Semiconductors,Semiconductors & ot…,Research & Develop…,* $48.10m,150,New
7,Jan 2003,Alexon,Alexon,United Kingdom,Morocco,Textiles,Clothing & clothing a…,Manufacturing,* $74.30m,* 1235,New
8,Jan 2003,Association Famili…,Acima,France,Morocco,Food and Beverages,Food & beverage ret…,Retail,* $12.50m,* 127,New
9,Jan 2003,Association Famili…,Acima,France,Morocco,Food and Beverages,Food & beverage ret…,Retail,* $3.80m,63,New
10,Jan 2003,Club Med (Club M…,Club Med (Club M…,France,Morocco,Hotels & tourism,Accommodation,Construction,* $120.00m,* 219,New
11,Jan 2003,Delfingen,Delfingen,France,Morocco,Automotive compon…,Motor vehicle electri…,"Logistics, Distributio…",* $18.20m,* 65,New
12,Jan 2003,Dewhirst,Dewhirst,United Kingdom,Morocco,Textiles,Clothing & clothing a…,Manufacturing,* $74.30m,* 1235,New
13,Jan 2003,Savola,Savola,Saudi Arabia,Morocco,Food and Beverages,Grains & oilseed,Manufacturing,$5.00m,* 33,New
14,Jul 2026,Huaxin Building M…,Cimentos de Moça…,China,Mozambique,Building materials,Cement & concrete p…,Manufacturing,$110.00m,550,Expansion
15,Jun 2026,C Steinweg,C Steinweg Bridge,Netherlands,Mozambique,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $96.90m,* 111,New
