ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2024,Agility,Air Menzies Intern…,Kuwait,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,Expansion
2,May 2024,Cloud Bridge,Cloud Bridge,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
3,May 2024,Groupe Acticall,Foundever,France,South Africa,Business services,Business support ser…,Customer Contact C…,* $23.80m,"3,000",Expansion
4,May 2024,Hello Yellow,Hello Yellow,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
5,May 2024,High Street Essen…,High Street Essen…,India,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
6,May 2024,Logsign,Logsign,Netherlands,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
7,May 2024,MARiTECH COMM…,MARiTECH COMM…,United States,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
8,May 2024,Medi2data,Medi2data,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
9,May 2024,NFT Consult,NFT Consult,Uganda,South Africa,Business services,Business support ser…,Business Services,* $27.80m,* 17,New
10,May 2024,NMI (Network Mer…,NMI (Network Mer…,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
11,May 2024,RGM Cranes,RGM Cranes,United Kingdom,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
12,May 2024,Shenzhen H&T Int…,Enerlife,China,South Africa,Electronic components,Batteries,"Sales, Marketing & S…",* $1.80m,* 13,New
13,May 2024,Zenzero,Zenzero,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
14,Apr 2024,Admedia Commun…,Admedia Commun…,Kenya,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
15,Apr 2024,IAM Experts,IAM Experts,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
