ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2003,Diageo,Guinness Nigeria,United Kingdom,Nigeria,Food and Beverages,Distilleries,Manufacturing,* $132.80m,* 222,Expansion
2,Jan 2003,Chimco,Chimco,Bulgaria,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $266.50m,* 204,Expansion
3,Jan 2003,Export Import Bank,Export Import Bank,Egypt,Nigeria,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
4,May 2026,CMA CGM,CEVA Logistics,France,Republic of the C…,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
5,May 2026,Perenco,Perenco,France,Republic of the C…,"Coal, oil & gas",Oil & gas extraction,Extraction,* $730.30m,* 230,Expansion
6,Jun 2025,Eni SpA,Eni SpA,Italy,Republic of the C…,Food and Beverages,Grains & oilseed,Manufacturing,* $45.80m,* 263,New
7,Feb 2025,Blueberry Travel,Blueberry Travel,UAE,Republic of the C…,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
8,May 2024,CLG (Centurion La…,CLG (Centurion La…,South Africa,Republic of the C…,Business services,Legal services,Business Services,* $27.80m,* 38,New
9,Mar 2023,Abu Dhabi Ports,Abu Dhabi Ports,UAE,Republic of the C…,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$500.00m,"* 2,221",New
10,Mar 2023,Rosatom,Rusatom Automat…,Russia,Republic of the C…,Renewable energy,Hydroelectric power,Electricity,* $206.10m,* 57,New
11,Jan 2023,Expro Group Holdi…,Expro Group Holdi…,Netherlands,Republic of the C…,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.41bn,* 213,New
12,Dec 2022,Eni SpA,Eni SpA,Italy,Republic of the C…,"Coal, oil & gas",Oil & gas extraction,Extraction,* $730.30m,* 230,New
13,Jul 2022,X3M Ideas,X3M Ideas,Nigeria,Republic of the C…,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
14,Mar 2022,Setoa,Setoa,Italy,Republic of the C…,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
15,May 2020,China Mobile Com…,China Mobile Inter…,China,Republic of the C…,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
