ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2012,Bharat Petroleum …,Bharat Petroleum …,India,Mozambique,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.41bn,* 213,New
2,Sep 2012,Calulo Investments,Sturrock Shipping,South Africa,Mozambique,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
3,Sep 2012,Multotec,Multotec,Germany,Mozambique,Industrial equipment,All other industrial m…,Maintenance & Servi…,* $4.90m,20,New
4,Sep 2012,Ncondezi Coal,Ncondezi Coal,United Kingdom,Mozambique,"Coal, oil & gas",Fossil fuel electric po…,Electricity,$504.00m,* 33,New
5,Aug 2012,Rio Tinto Group,Rio Tinto Coal Moz…,United Kingdom,Mozambique,"Coal, oil & gas",Coal mining,"Sales, Marketing & S…",* $7.80m,* 30,New
6,Jul 2012,Haitong Bank (Ba…,Moza Banco,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Jul 2012,Haitong Bank (Ba…,Moza Banco,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,May 2012,API Holding,Seci API Biomasse…,Italy,Mozambique,Renewable energy,Biomass power,Manufacturing,* $3.07bn,* 993,New
9,May 2012,API Holding,Seci API Biomasse…,Italy,Mozambique,Food and Beverages,Crop production,Manufacturing,$15.10m,* 37,New
10,May 2012,Viettel,Movitel,Vietnam,Mozambique,Communications,Wireless telecommu…,Retail,* $6.40m,* 51,New
11,Apr 2012,Atlas Copco,Atlas Copco,Sweden,Mozambique,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
12,Apr 2012,Atlas Copco,Atlas Copco,Sweden,Mozambique,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
13,Apr 2012,Nico Holdings,Nico Holdings,Malawi,Mozambique,Financial services,Insurance,"Sales, Marketing & S…",$2.00m,* 9,New
14,Apr 2012,SABMiller,Cervejas de Moça…,United Kingdom,Mozambique,Food and Beverages,Breweries,Manufacturing,* $38.40m,* 222,New
15,Apr 2012,SABMiller,Cervejas de Moça…,United Kingdom,Mozambique,Food and Beverages,Breweries,Manufacturing,* $38.40m,* 222,New
