ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2019,Shaw Academy,Shaw Academy,Ireland,South Africa,Business services,"Schools, colleges, un…",Business Services,* $3.80m,25,New
2,Nov 2019,Southeast Bank,Southeast Exchan…,Bangladesh,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
3,Oct 2019,Bridgestone,Bridgestone,Japan,South Africa,Rubber,Tyres,Manufacturing,$26.47m,* 170,Expansion
4,Oct 2019,Clariant,Clariant,Switzerland,South Africa,Chemicals,Basic chemicals,Research & Develop…,* $14.00m,* 49,New
5,Oct 2019,Green Distillation …,Green Distillation …,Australia,South Africa,Rubber,Tyres,Recycling,* $29.50m,* 52,New
6,Oct 2019,Heineken Holding,Heineken South A…,Netherlands,South Africa,Food and Beverages,Breweries,Manufacturing,* $36.00m,* 100,New
7,Oct 2019,Neoflex,Neoflex,Russia,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
8,Oct 2019,Nippon Telegraph …,Dimension Data H…,Japan,South Africa,Software & IT services,Computer facilities …,"Sales, Marketing & S…",* $5.20m,* 9,Co-Location
9,Oct 2019,Okin Group,Okin BPS,Czech Republic,South Africa,Business services,Business support ser…,Business Services,* $27.80m,* 17,New
10,Oct 2019,PhosAgro,PhosAgro,Russia,South Africa,Chemicals,"Pesticide, fertilisers …","Sales, Marketing & S…",* $2.80m,* 13,New
11,Oct 2019,Toyota Motor,Toyota South Africa,Japan,South Africa,Automotive OEM,Light trucks & utility …,Manufacturing,$36.19m,* 170,New
12,Sep 2019,Anheuser-Busch I…,South African Bre…,Belgium,South Africa,Food and Beverages,Crop production,Research & Develop…,$5.24m,* 16,New
13,Sep 2019,Cerafiltec,Cerafiltec,Germany,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
14,Sep 2019,Group Thermote …,TVH Parts South A…,Belgium,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,Expansion
15,Sep 2019,RDC Properties,RDC Properties,Botswana,South Africa,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
