ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2015,Old Mutual Uganda,Old Mutual Uganda,Uganda,Burundi,Business services,Other support services,Business Services,* $27.80m,* 38,New
2,Oct 2014,Africa Exchange H…,East Africa Exchan…,United States,Burundi,Food and Beverages,Grains & oilseed,"Logistics, Distributio…",* $22.50m,* 158,New
3,Oct 2014,Aga Khan Develop…,Smart Telecom,Switzerland,Burundi,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
4,Mar 2014,Arabian Constructi…,Reyada Constructi…,Egypt,Burundi,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
5,Jan 2014,Techno Brain,Techno Brain,Tanzania,Burundi,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
6,Jan 2014,Viettel,Viettel,Vietnam,Burundi,Communications,Wireless telecommu…,Headquarters,* $36.10m,* 95,New
7,Nov 2013,Resolution Insura…,Resolution Insura…,Kenya,Burundi,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
8,May 2013,Imports Internatio…,Imports Internatio…,Tanzania,Burundi,Building materials,Other (Building mate…,Retail,* $14.50m,* 35,New
9,May 2013,Sameer Group,Sameer Africa,Kenya,Burundi,Rubber,Tyres,"Logistics, Distributio…",* $19.00m,* 53,New
10,May 2013,Sameer Group,Yana Tyre,Kenya,Burundi,Rubber,Tyres,Retail,* $9.50m,* 118,New
11,Mar 2013,Harleys,Harleys,Kenya,Burundi,Medical devices,Medical equipment &…,"Logistics, Distributio…",* $22.20m,* 76,New
12,Aug 2012,Edward Nathan So…,Edward Nathan So…,South Africa,Burundi,Business services,Legal services,Business Services,* $27.80m,* 38,New
13,Mar 2012,Kenya Commercia…,Kenya Commercia…,Kenya,Burundi,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Feb 2012,Altech Group,Altech Group,South Africa,Burundi,Communications,Computing infrastruc…,ICT & Internet Infras…,* $1.93m,* -,New
15,Nov 2011,CRDB Bank,CRDB Bank,Tanzania,Burundi,Financial services,Retail banking,Business Services,$10.00m,* 33,New
