ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2009,Orange (France Te…,Orange Madagascar,France,Madagascar,Communications,Communications equ…,ICT & Internet Infras…,* $150.00m,* 89,New
2,Apr 2009,Nes Group,Nes Group,United Kingdom,Madagascar,Business services,Employment services,Business Services,* $6.80m,* 15,New
3,Nov 2008,Rio Tinto Group,Rio Tinto Group,United Kingdom,Madagascar,Metals,Other metal ore mini…,Extraction,$1.00bn,"* 1,406",New
4,Jun 2008,Bank of India (BOI),Bank of India (BOI),India,Madagascar,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Apr 2008,Phoenix Beverages,Phoenix Beverages,Mauritius,Madagascar,Food and Beverages,Breweries,Manufacturing,* $60.70m,225,New
6,Feb 2008,Wuhan Iron and S…,Wuhan Iron and S…,China,Madagascar,Metals,Iron ore mining,Extraction,* $270.00m,"* 1,012",New
7,Oct 2007,Ciel Textile,Ciel Textile,Mauritius,Madagascar,Textiles,Clothing & clothing a…,Manufacturing,* $35.60m,"* 1,080",New
8,Sep 2007,Siemens,Siemens,Germany,Madagascar,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
9,Aug 2007,Sumitomo Group,Sumitomo Group,Japan,Madagascar,Metals,"Copper, nickel, lead,…",Extraction,$3.30bn,"* 3,000",New
10,Nov 2006,Alcan,Alcan,Canada,Madagascar,Metals,Alumina & aluminiu…,Manufacturing,* $178.90m,* 342,New
11,Jun 2006,Zain (Mobile Telec…,Celtel,Kuwait,Madagascar,Communications,Wireless telecommu…,ICT & Internet Infras…,$18.30m,* 13,Expansion
12,Jan 2006,Exxon Mobil,Exxon Mobil,United States,Madagascar,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
13,Dec 2005,Shoprite,Shoprite,South Africa,Madagascar,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
14,Nov 2005,International Cont…,International Cont…,Philippines,Madagascar,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$30.00m,* 62,New
15,Mar 2005,Changchun Constr…,Changchun Constr…,China,Madagascar,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
