ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2015,OM Residual UK (…,Faulu Microfinance…,United Kingdom,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Oct 2015,Serenus Biotherap…,Serenus Biotherap…,United States,Kenya,Medical devices,Electromedical and E…,"Sales, Marketing & S…",* $1.90m,* 18,New
3,Oct 2015,Square Yards Con…,Square Yards Con…,India,Kenya,Real estate,Real estate services,Business Services,* $1.90m,* 8,New
4,Oct 2015,Taaleritehdas,Taaleritehdas,Finland,Kenya,Real estate,Commercial & institu…,Construction,* $95.13m,* 142,New
5,Oct 2015,Taaleritehdas,Taaleritehdas,Finland,Kenya,Real estate,Commercial & institu…,Construction,* $95.13m,* 142,New
6,Oct 2015,Taaleritehdas,Taaleritehdas,Finland,Kenya,Real estate,Commercial & institu…,Construction,* $95.13m,* 142,New
7,Oct 2015,Taaleritehdas,Taaleritehdas,Finland,Kenya,Real estate,Commercial & institu…,Construction,* $95.13m,* 142,New
8,Oct 2015,Taaleritehdas,Taaleritehdas,Finland,Kenya,Real estate,Commercial & institu…,Construction,* $95.13m,* 142,New
9,Sep 2015,Agilitude,Agilitude,South Africa,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
10,Sep 2015,Eset,Eset,Slovakia,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
11,Sep 2015,Fuzu,Fuzu,Finland,Kenya,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 19,New
12,Sep 2015,SCOR,SCOR Global P&C,France,Kenya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
13,Sep 2015,Sierra Holdings,Sierra Cables,Sri Lanka,Kenya,Electronic components,Communication & en…,Manufacturing,* $31.20m,* 326,New
14,Sep 2015,SkyPower,SkyPower,Canada,Kenya,Renewable energy,Solar electric power,Research & Develop…,* $20.40m,* 36,New
15,Sep 2015,Tecnospan (Azcon…,Tecnospan (Azcon…,Spain,Kenya,Industrial equipment,"Agriculture, construc…",Manufacturing,* $29.80m,* 219,New
