ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2019,Orange (France Te…,Orange Egypt (Mo…,France,Egypt,Communications,Communications equ…,Customer Contact C…,* $9.20m,250,New
2,Aug 2019,Scatec AS,Scatec Solar,Norway,Egypt,Renewable energy,Solar electric power,Electricity,* $443.00m,* 57,Expansion
3,Aug 2019,Scatec AS,Scatec Solar,Norway,Egypt,Renewable energy,Solar electric power,Electricity,* $443.00m,* 57,Expansion
4,Aug 2019,Sumitomo Group,Sumitomo Rubber,Japan,Egypt,Rubber,Tyres,Manufacturing,* $155.90m,"1,000",New
5,Jul 2019,Al Ghurair Group,Al Ghurair Foods,UAE,Egypt,Food and Beverages,Grains & oilseed,"Logistics, Distributio…",* $22.50m,* 158,New
6,Jul 2019,Al Hazaa Investm…,Al Hazaa Investm…,Jordan,Egypt,Food and Beverages,Bakeries & tortillas,Manufacturing,$35.00m,* 264,New
7,Jul 2019,Al Romaizan for G…,Al Romaizan for G…,Saudi Arabia,Egypt,Consumer products,Jewellery & silverware,Manufacturing,$30.10m,750,New
8,Jul 2019,AXA,AXA,France,Egypt,Healthcare,Outpatient care cent…,Business Services,* $2.70m,* 39,New
9,Jul 2019,Bayerische Motore…,BMW Brilliance Au…,Germany,Egypt,Automotive OEM,Automobiles,Manufacturing,* $81.00m,* 942,New
10,Jul 2019,D.H. Deutsche Ho…,Steigenberger Hot…,Cyprus,Egypt,Hotels & tourism,Accommodation,Construction,* $154.90m,* 202,New
11,Jul 2019,Fawaz Alhokair Gr…,FAS Energy,Saudi Arabia,Egypt,Renewable energy,Biomass power,Electricity,* $443.00m,* 57,New
12,Jul 2019,Hangzhou Jinjiang…,Hangzhou Jinjiang…,China,Egypt,Metals,Alumina & aluminiu…,Manufacturing,* $257.80m,* 613,New
13,Jul 2019,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Jul 2019,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Jul 2019,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
