ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2010,Mitsui OSK Lines (…,Mitsui OSK Lines (…,Japan,Côte d Ivoire,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
2,Nov 2010,Orange (France Te…,Orange S.A.,France,Côte d Ivoire,Communications,Wireless telecommu…,Research & Develop…,* $60.50m,* 123,New
3,Sep 2010,Barry Callebaut,Barry Callebaut,Switzerland,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $19.90m,* 260,Expansion
4,Sep 2010,Diligence,Diligence,United Kingdom,Côte d Ivoire,Business services,Management consult…,Business Services,* $0.70m,4,New
5,Aug 2010,Olam International,Olam International,Singapore,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $19.90m,* 260,New
6,Aug 2010,Olam International,Olam International,Singapore,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $19.90m,* 260,New
7,May 2010,AAA Link Group C…,AAA Link Group,Saudi Arabia,Côte d Ivoire,Food and Beverages,Food & beverage ret…,"Sales, Marketing & S…",* $6.70m,* 21,New
8,May 2010,AAA Link Group C…,AAA Link Group,Saudi Arabia,Côte d Ivoire,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
9,Mar 2010,BASF,BASF,Germany,Côte d Ivoire,Chemicals,"Pesticide, fertilisers …","Sales, Marketing & S…",* $6.20m,* 14,New
10,Oct 2009,Boccard,Boccard,France,Côte d Ivoire,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
11,Jul 2009,Lloyds British Group,Lloyds British Test…,United Kingdom,Côte d Ivoire,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
12,Jun 2009,Sicap,Sicap,Switzerland,Côte d Ivoire,Software & IT services,Computer systems d…,"Sales, Marketing & S…",* $5.80m,* 16,New
13,May 2009,Banque Sahelo Sa…,Banque Sahelo Sa…,Libya,Côte d Ivoire,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Apr 2009,Bollore Group,SETV,France,Côte d Ivoire,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$60.00m,* 124,Expansion
15,Apr 2009,Kenya Reinsuranc…,Kenya Reinsuranc…,Kenya,Côte d Ivoire,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
