ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2010,Majid Al Futtaim G…,Majid Al Futtaim P…,UAE,Egypt,Real estate,Commercial & institu…,Construction,* $405.73m,* 606,New
2,May 2010,Orascom Develop…,Orascom Develop…,Switzerland,Egypt,Real estate,Real estate services,Construction,$88.30m,* 631,New
3,Apr 2010,Balnak,Balnak,Turkey,Egypt,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
4,Apr 2010,Berlin University (…,Berlin University (…,Germany,Egypt,Business services,"Schools, colleges, un…",Business Services,* $6.80m,* 15,New
5,Apr 2010,Boyden,Boyden,United States,Egypt,Business services,Employment services,Business Services,* $6.80m,* 15,New
6,Apr 2010,Hyundai Motor,Hyundai Mobis,South Korea,Egypt,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",* $18.20m,* 65,New
7,Apr 2010,LVMH Group,LVMH Group,France,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
8,Apr 2010,Sharp,Sharp,Japan,Egypt,Consumer electronics,Other (Consumer ele…,"Sales, Marketing & S…",* $3.90m,* 20,New
9,Apr 2010,Spinneys,Spinneys,Lebanon,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,New
10,Mar 2010,Orascom Develop…,Orascom Develop…,Switzerland,Egypt,Real estate,Residential building …,Construction,* $1.24bn,* 578,New
11,Feb 2010,Agrana,Agrana,Austria,Egypt,Food and Beverages,Fruits & vegetables …,Manufacturing,* $45.70m,* 429,Expansion
12,Feb 2010,Agrana,Agrana,Austria,Egypt,Food and Beverages,Fruits & vegetables …,Manufacturing,* $45.70m,* 429,New
13,Feb 2010,Cargill,Cargill,United States,Egypt,Food and Beverages,Sugar & confectionar…,Manufacturing,$70.50m,* 461,New
14,Feb 2010,CHI Hotels & Reso…,CHI Hotels & Reso…,Malta,Egypt,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $0.90m,* 13,New
15,Feb 2010,Collaboration Man…,Collaboration Man…,UAE,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
