ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2018,Workday,Workday,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
2,Jan 2018,Expereo,Expereo,Netherlands,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
3,Jan 2018,International Wor…,Spaces,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
4,Jan 2018,International Wor…,Spaces,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
5,Jan 2018,KPMG,KPMG,Netherlands,South Africa,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 17,Expansion
6,Jan 2018,Micfo,Micfo,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
7,Jan 2018,RPM International,Flowcrete,United States,South Africa,Chemicals,"Paints, coatings, add…","Logistics, Distributio…",* $21.60m,* 26,Expansion
8,Jan 2018,Sandhills Publishing,Sandhills Publishing,United States,South Africa,Business services,"Newspaper, periodic…",Business Services,* $27.80m,* 17,New
9,Dec 2017,Green Giraffe,Green Giraffe,Netherlands,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
10,Dec 2017,International Wor…,Spaces,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
11,Dec 2017,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
12,Dec 2017,Mainstream Rene…,Lekela Power,Ireland,South Africa,Renewable energy,Wind electric power,Electricity,* $169.60m,* 21,New
13,Dec 2017,Mainstream Rene…,Lekela Power,Ireland,South Africa,Renewable energy,Wind electric power,Electricity,* $169.60m,* 21,New
14,Dec 2017,Nyaradzo,Nyaradzo,Zimbabwe,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
15,Dec 2017,Ringier,Ringier,Switzerland,South Africa,Business services,"Newspaper, periodic…",Business Services,* $27.80m,* 17,Expansion
