ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2007,Wartsila (Waertsil…,Wartsila (Waertsil…,Finland,South Africa,Engines & turbines,Engines & Turbines,Maintenance & Servi…,* $8.40m,43,New
2,Oct 2007,Bridgestone,Bridgestone,Japan,South Africa,Rubber,Tyres,Manufacturing,* $43.20m,* 217,New
3,Oct 2007,Dubai World,Istithmar Real Est…,UAE,South Africa,Real estate,Real estate services,"Sales, Marketing & S…",* $15.80m,20,New
4,Oct 2007,Jura Elektroappar…,Jura Elektroappar…,Switzerland,South Africa,Consumer electronics,Household appliances,"Sales, Marketing & S…",* $3.90m,* 20,New
5,Sep 2007,Codima,Codima,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
6,Sep 2007,Niterra (NGK Spar…,Niterra (NGK Spar…,Japan,South Africa,Automotive compon…,Motor vehicle gasolin…,Manufacturing,* $12.80m,* 160,New
7,Sep 2007,Off The Fence,Off The Fence,Netherlands,South Africa,Communications,Radio & TV broadcas…,Business Services,* $2.80m,* 24,New
8,Sep 2007,Sylvania Resources,Sylvania Resources,Australia,South Africa,Metals,Support activities for…,Manufacturing,* $76.80m,* 223,New
9,Sep 2007,UBS Group,UBS Group,Switzerland,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
10,Aug 2007,AES Corporation (…,AES Corporation (…,United States,South Africa,"Coal, oil & gas",Fossil fuel electric po…,Electricity,* $558.00m,* 116,New
11,Aug 2007,AES Corporation (…,AES Corporation (…,United States,South Africa,"Coal, oil & gas",Fossil fuel electric po…,Electricity,* $558.00m,* 116,New
12,Aug 2007,Bank of Baroda,Bank of Baroda,India,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
13,Aug 2007,Cargill,Cargill,United States,South Africa,Renewable energy,Biomass power,Electricity,$205.50m,53,New
14,Aug 2007,Environmental Re…,Environmental Re…,United Kingdom,South Africa,Business services,Environmental consu…,Business Services,* $27.80m,* 17,New
15,Aug 2007,Norilsk Nickel,Norilsk Nickel,Russia,South Africa,Metals,"Copper, nickel, lead, …",Extraction,* $319.90m,"* 1,012",Expansion
